PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBm)
69.877,101.211,-95.057
72.945,101.211,-91.030
76.014,101.211,-88.217
79.083,101.211,-93.782
82.152,101.211,-95.028
85.220,101.211,-84.033
88.289,101.211,-93.228
91.358,101.211,-95.362
94.427,101.211,-95.036
97.495,101.211,-94.225
100.564,101.211,-92.785
103.633,101.211,-89.037
106.702,101.211,-93.036
109.770,101.211,-93.343
112.839,101.211,-93.674
115.908,101.211,-94.256
118.976,101.211,-84.129
122.045,101.211,-92.563
125.114,101.211,-92.377
128.183,101.211,-91.099
131.251,101.211,-85.830
134.320,101.211,-92.470
137.389,101.211,-92.076
140.458,101.211,-92.709
143.526,101.211,-87.444
146.595,101.211,-91.203
149.664,101.211,-92.667
152.732,101.211,-90.825
155.801,101.211,-85.905
158.870,101.211,-91.938
161.939,101.211,-89.903
165.007,101.211,-90.563
-16.048,104.949,-90.304
-12.979,104.949,-90.250
-9.910,104.949,-89.616
-6.841,104.949,-91.618
-3.773,104.949,-89.667
-0.704,104.949,-91.602
2.365,104.949,-92.422
5.433,104.949,-92.765
8.502,104.949,-93.446
11.571,104.949,-93.210
14.640,104.949,-93.906
17.708,104.949,-94.628
20.777,104.949,-94.739
23.846,104.949,-93.478
26.915,104.949,-93.528
29.983,104.949,-94.648
33.052,104.949,-93.962
36.121,104.949,-92.599
39.189,104.949,-91.816
42.258,104.949,-94.626
45.327,104.949,-94.499
48.396,104.949,-95.085
51.464,104.949,-94.385
54.533,104.949,-95.776
57.602,104.949,-88.754
60.671,104.949,-92.588
63.739,104.949,-94.651
66.808,104.949,-94.044
69.877,104.949,-93.254
72.945,104.949,-94.561
76.014,104.949,-95.604
79.083,104.949,-91.018
82.152,104.949,-86.422
85.220,104.949,-93.678
88.289,104.949,-84.962
91.358,104.949,-83.625
94.427,104.949,-94.515
97.495,104.949,-92.767
100.564,104.949,-85.741
103.633,104.949,-94.740
106.702,104.949,-95.582
109.770,104.949,-92.787
112.839,104.949,-92.648
115.908,104.949,-93.569
118.976,104.949,-93.834
122.045,104.949,-82.916
125.114,104.949,-90.877
128.183,104.949,-93.111
131.251,104.949,-92.381
134.320,104.949,-83.055
137.389,104.949,-91.066
140.458,104.949,-93.781
143.526,104.949,-91.436
146.595,104.949,-92.091
149.664,104.949,-91.935
152.732,104.949,-90.065
155.801,104.949,-90.592
158.870,104.949,-91.187
161.939,104.949,-91.635
165.007,104.949,-91.161
-16.048,108.688,-90.472
-12.979,108.688,-89.644
-9.910,108.688,-91.198
-6.841,108.688,-91.171
-3.773,108.688,-91.355
-0.704,108.688,-92.371
2.365,108.688,-93.012
5.433,108.688,-91.844
8.502,108.688,-91.228
11.571,108.688,-91.628
14.640,108.688,-91.400
17.708,108.688,-92.381
20.777,108.688,-92.911
23.846,108.688,-95.372
26.915,108.688,-93.992
29.983,108.688,-93.824
33.052,108.688,-93.266
36.121,108.688,-93.264
39.189,108.688,-94.018
42.258,108.688,-93.021
45.327,108.688,-95.432
48.396,108.688,-95.485
51.464,108.688,-93.877
54.533,108.688,-92.441
57.602,108.688,-96.354
60.671,108.688,-94.547
63.739,108.688,-95.822
66.808,108.688,-95.610
69.877,108.688,-85.961
72.945,108.688,-94.440
76.014,108.688,-94.036
79.083,108.688,-95.505
82.152,108.688,-87.009
85.220,108.688,-86.835
88.289,108.688,-94.852
91.358,108.688,-94.669
94.427,108.688,-92.991
97.495,108.688,-94.152
100.564,108.688,-92.740
103.633,108.688,-93.645
106.702,108.688,-93.934
109.770,108.688,-94.409
112.839,108.688,-91.871
115.908,108.688,-93.207
118.976,108.688,-86.409
122.045,108.688,-92.239
125.114,108.688,-92.804
128.183,108.688,-93.499
131.251,108.688,-83.197
134.320,108.688,-91.489
137.389,108.688,-92.097
140.458,108.688,-92.714
143.526,108.688,-92.325
146.595,108.688,-91.466
149.664,108.688,-91.271
152.732,108.688,-85.453
155.801,108.688,-91.849
158.870,108.688,-91.016
161.939,108.688,-87.550
165.007,108.688,-90.030
-16.048,112.426,-89.438
-12.979,112.426,-91.955
-9.910,112.426,-90.275
-6.841,112.426,-91.299
-3.773,112.426,-93.126
-0.704,112.426,-91.540
2.365,112.426,-93.506
5.433,112.426,-92.902
8.502,112.426,-92.868
11.571,112.426,-92.869
14.640,112.426,-94.116
17.708,112.426,-95.049
20.777,112.426,-95.228
23.846,112.426,-93.143
26.915,112.426,-93.977
29.983,112.426,-94.106
33.052,112.426,-94.370
36.121,112.426,-92.350
39.189,112.426,-94.945
42.258,112.426,-95.382
45.327,112.426,-94.846
48.396,112.426,-95.215
51.464,112.426,-95.340
54.533,112.426,-84.888
57.602,112.426,-95.994
60.671,112.426,-95.468
63.739,112.426,-94.221
66.808,112.426,-94.540
69.877,112.426,-92.413
72.945,112.426,-94.616
76.014,112.426,-95.682
79.083,112.426,-94.873
82.152,112.426,-94.966
85.220,112.426,-95.477
88.289,112.426,-95.578
91.358,112.426,-94.258
94.427,112.426,-94.510
97.495,112.426,-92.363
100.564,112.426,-94.305
103.633,112.426,-93.803
106.702,112.426,-93.829
109.770,112.426,-94.990
112.839,112.426,-94.758
115.908,112.426,-94.367
118.976,112.426,-93.352
122.045,112.426,-94.536
125.114,112.426,-92.434
128.183,112.426,-92.841
131.251,112.426,-87.803
134.320,112.426,-92.506
137.389,112.426,-91.833
140.458,112.426,-87.874
143.526,112.426,-92.347
146.595,112.426,-92.260
149.664,112.426,-91.476
152.732,112.426,-92.530
155.801,112.426,-91.472
158.870,112.426,-91.068
161.939,112.426,-91.078
165.007,112.426,-90.001
-16.048,116.165,-89.947
-12.979,116.165,-90.729
-9.910,116.165,-91.642
-6.841,116.165,-90.915
-3.773,116.165,-93.030
-0.704,116.165,-93.297
2.365,116.165,-92.651
5.433,116.165,-92.099
8.502,116.165,-92.698
11.571,116.165,-92.704
14.640,116.165,-94.062
17.708,116.165,-93.527
20.777,116.165,-94.345
23.846,116.165,-93.344
26.915,116.165,-93.697
29.983,116.165,-93.814
33.052,116.165,-92.817
36.121,116.165,-93.882
39.189,116.165,-93.018
42.258,116.165,-91.453
45.327,116.165,-92.224
48.396,116.165,-93.786
51.464,116.165,-94.979
54.533,116.165,-95.199
57.602,116.165,-94.488
60.671,116.165,-93.770
63.739,116.165,-88.089
66.808,116.165,-95.485
69.877,116.165,-96.177
72.945,116.165,-94.815
76.014,116.165,-94.508
79.083,116.165,-95.650
82.152,116.165,-94.861
85.220,116.165,-88.495
88.289,116.165,-95.791
91.358,116.165,-82.778
94.427,116.165,-94.061
97.495,116.165,-94.018
100.564,116.165,-94.811
103.633,116.165,-93.801
106.702,116.165,-93.856
109.770,116.165,-88.331
112.839,116.165,-94.008
115.908,116.165,-92.941
118.976,116.165,-81.465
122.045,116.165,-86.697
125.114,116.165,-92.818
128.183,116.165,-94.009
131.251,116.165,-85.114
134.320,116.165,-92.886
137.389,116.165,-93.295
140.458,116.165,-92.325
143.526,116.165,-90.822
146.595,116.165,-93.654
149.664,116.165,-91.529
152.732,116.165,-90.851
155.801,116.165,-92.581
158.870,116.165,-91.809
161.939,116.165,-83.084
165.007,116.165,-92.949
-16.048,119.904,-90.121
-12.979,119.904,-92.211
-9.910,119.904,-91.502
-6.841,119.904,-91.697
-3.773,119.904,-92.894
-0.704,119.904,-91.122
2.365,119.904,-93.514
5.433,119.904,-93.306
8.502,119.904,-94.683
11.571,119.904,-94.616
14.640,119.904,-92.433
17.708,119.904,-93.726
20.777,119.904,-93.904
23.846,119.904,-94.116
26.915,119.904,-91.083
29.983,119.904,-92.685
33.052,119.904,-92.852
36.121,119.904,-93.052
39.189,119.904,-92.552
42.258,119.904,-93.921
45.327,119.904,-91.555
48.396,119.904,-92.782
51.464,119.904,-95.005
54.533,119.904,-92.920
57.602,119.904,-94.537
60.671,119.904,-95.038
63.739,119.904,-94.932
66.808,119.904,-95.243
69.877,119.904,-86.446
72.945,119.904,-94.602
76.014,119.904,-95.080
79.083,119.904,-94.590
82.152,119.904,-92.798
85.220,119.904,-92.314
88.289,119.904,-93.292
91.358,119.904,-94.483
94.427,119.904,-88.679
97.495,119.904,-82.419
100.564,119.904,-94.229
103.633,119.904,-92.429
106.702,119.904,-92.963
109.770,119.904,-93.852
112.839,119.904,-93.419
115.908,119.904,-92.544
118.976,119.904,-93.510
122.045,119.904,-93.469
125.114,119.904,-93.236
128.183,119.904,-93.296
131.251,119.904,-92.771
134.320,119.904,-92.633
137.389,119.904,-91.794
140.458,119.904,-93.724
143.526,119.904,-92.200
146.595,119.904,-92.431
149.664,119.904,-91.448
152.732,119.904,-84.341
155.801,119.904,-92.691
158.870,119.904,-92.747
161.939,119.904,-91.977
165.007,119.904,-92.591
-16.048,123.642,-90.285
-12.979,123.642,-91.525
-9.910,123.642,-93.740
-6.841,123.642,-92.976
-3.773,123.642,-93.246
-0.704,123.642,-94.116
2.365,123.642,-90.619
5.433,123.642,-93.643
8.502,123.642,-94.200
11.571,123.642,-95.119
14.640,123.642,-94.238
17.708,123.642,-94.623
20.777,123.642,-93.680
23.846,123.642,-93.076
26.915,123.642,-93.595
29.983,123.642,-90.802
33.052,123.642,-92.571
36.121,123.642,-91.649
39.189,123.642,-92.868
42.258,123.642,-92.798
45.327,123.642,-93.398
48.396,123.642,-91.607
51.464,123.642,-94.242
54.533,123.642,-91.549
57.602,123.642,-92.469
60.671,123.642,-92.498
63.739,123.642,-95.677
66.808,123.642,-94.877
69.877,123.642,-95.694
72.945,123.642,-94.952
76.014,123.642,-84.100
79.083,123.642,-96.928
82.152,123.642,-94.496
85.220,123.642,-95.244
88.289,123.642,-95.514
91.358,123.642,-95.410
94.427,123.642,-94.105
97.495,123.642,-94.789
100.564,123.642,-94.215
103.633,123.642,-86.639
106.702,123.642,-86.910
109.770,123.642,-93.244
112.839,123.642,-94.782
115.908,123.642,-90.899
118.976,123.642,-93.710
122.045,123.642,-95.192
125.114,123.642,-92.115
128.183,123.642,-93.329
131.251,123.642,-85.957
134.320,123.642,-92.139
137.389,123.642,-92.488
140.458,123.642,-91.505
143.526,123.642,-93.032
146.595,123.642,-90.229
149.664,123.642,-92.044
152.732,123.642,-91.105
155.801,123.642,-88.857
158.870,123.642,-93.257
161.939,123.642,-92.071
165.007,123.642,-89.949
-16.048,127.381,-91.335
-12.979,127.381,-90.254
-9.910,127.381,-92.241
-6.841,127.381,-91.515
-3.773,127.381,-91.695
-0.704,127.381,-92.569
2.365,127.381,-92.139
5.433,127.381,-92.648
8.502,127.381,-92.867
11.571,127.381,-93.918
14.640,127.381,-91.705
17.708,127.381,-92.104
20.777,127.381,-93.211
23.846,127.381,-92.509
26.915,127.381,-93.188
29.983,127.381,-92.524
33.052,127.381,-91.373
36.121,127.381,-90.057
39.189,127.381,-92.062
42.258,127.381,-91.981
45.327,127.381,-91.387
48.396,127.381,-93.678
51.464,127.381,-91.997
54.533,127.381,-93.215
57.602,127.381,-91.930
60.671,127.381,-95.469
63.739,127.381,-93.969
66.808,127.381,-93.892
69.877,127.381,-96.153
72.945,127.381,-95.404
76.014,127.381,-93.307
79.083,127.381,-86.745
82.152,127.381,-93.215
85.220,127.381,-95.770
88.289,127.381,-87.486
91.358,127.381,-93.088
94.427,127.381,-94.800
97.495,127.381,-95.286
100.564,127.381,-93.339
103.633,127.381,-83.048
106.702,127.381,-93.998
109.770,127.381,-94.196
112.839,127.381,-88.339
115.908,127.381,-94.401
118.976,127.381,-94.977
122.045,127.381,-94.196
125.114,127.381,-93.210
128.183,127.381,-92.555
131.251,127.381,-92.927
134.320,127.381,-86.126
137.389,127.381,-92.932
140.458,127.381,-92.978
143.526,127.381,-93.472
146.595,127.381,-83.593
149.664,127.381,-88.427
152.732,127.381,-92.519
155.801,127.381,-92.463
158.870,127.381,-93.104
161.939,127.381,-87.945
165.007,127.381,-84.979
-16.048,131.119,-87.212
-12.979,131.119,-92.162
-9.910,131.119,-91.822
-6.841,131.119,-92.028
-3.773,131.119,-86.832
-0.704,131.119,-91.984
2.365,131.119,-91.809
5.433,131.119,-92.752
8.502,131.119,-92.641
11.571,131.119,-92.310
14.640,131.119,-89.689
17.708,131.119,-92.323
20.777,131.119,-93.282
23.846,131.119,-92.167
26.915,131.119,-93.536
29.983,131.119,-90.882
33.052,131.119,-91.643
36.121,131.119,-92.086
39.189,131.119,-90.939
42.258,131.119,-91.933
45.327,131.119,-92.436
48.396,131.119,-91.985
51.464,131.119,-90.256
54.533,131.119,-91.998
57.602,131.119,-93.448
60.671,131.119,-94.084
63.739,131.119,-94.340
66.808,131.119,-94.427
69.877,131.119,-88.176
72.945,131.119,-94.989
76.014,131.119,-96.367
79.083,131.119,-95.109
82.152,131.119,-85.460
85.220,131.119,-94.045
88.289,131.119,-94.574
91.358,131.119,-95.844
94.427,131.119,-96.078
97.495,131.119,-93.630
100.564,131.119,-94.514
103.633,131.119,-86.994
106.702,131.119,-90.577
109.770,131.119,-93.732
112.839,131.119,-93.386
115.908,131.119,-90.842
118.976,131.119,-83.533
122.045,131.119,-91.954
125.114,131.119,-92.754
128.183,131.119,-92.738
131.251,131.119,-92.562
134.320,131.119,-93.297
137.389,131.119,-90.278
140.458,131.119,-87.641
143.526,131.119,-92.685
146.595,131.119,-93.291
149.664,131.119,-83.259
152.732,131.119,-92.111
155.801,131.119,-90.764
158.870,131.119,-90.197
161.939,131.119,-92.236
165.007,131.119,-92.672
-16.048,134.858,-90.315
-12.979,134.858,-91.990
-9.910,134.858,-90.166
-6.841,134.858,-92.969
-3.773,134.858,-91.624
-0.704,134.858,-92.822
2.365,134.858,-92.561
5.433,134.858,-92.923
8.502,134.858,-92.112
11.571,134.858,-92.315
14.640,134.858,-92.910
17.708,134.858,-91.856
20.777,134.858,-92.124
23.846,134.858,-91.039
26.915,134.858,-90.920
29.983,134.858,-92.645
33.052,134.858,-91.866
36.121,134.858,-91.796
39.189,134.858,-92.667
42.258,134.858,-91.378
45.327,134.858,-91.319
48.396,134.858,-92.006
51.464,134.858,-89.899
54.533,134.858,-94.046
57.602,134.858,-93.730
60.671,134.858,-94.031
63.739,134.858,-96.102
66.808,134.858,-94.105
69.877,134.858,-95.646
72.945,134.858,-93.760
76.014,134.858,-95.034
79.083,134.858,-94.318
82.152,134.858,-87.250
85.220,134.858,-85.280
88.289,134.858,-94.307
91.358,134.858,-94.352
94.427,134.858,-95.575
97.495,134.858,-95.695
100.564,134.858,-95.766
103.633,134.858,-94.606
106.702,134.858,-91.896
109.770,134.858,-92.518
112.839,134.858,-93.831
115.908,134.858,-92.205
118.976,134.858,-91.679
122.045,134.858,-81.421
125.114,134.858,-88.526
128.183,134.858,-93.518
131.251,134.858,-91.879
134.320,134.858,-92.793
137.389,134.858,-93.401
140.458,134.858,-92.791
143.526,134.858,-91.549
146.595,134.858,-92.134
149.664,134.858,-86.890
152.732,134.858,-89.915
155.801,134.858,-92.671
158.870,134.858,-88.400
161.939,134.858,-92.407
165.007,134.858,-90.765
-16.048,138.597,-85.818
-12.979,138.597,-88.257
-9.910,138.597,-88.946
-6.841,138.597,-90.277
-3.773,138.597,-91.212
-0.704,138.597,-90.244
2.365,138.597,-89.009
5.433,138.597,-90.931
8.502,138.597,-91.935
11.571,138.597,-92.646
14.640,138.597,-91.641
17.708,138.597,-92.927
20.777,138.597,-90.138
23.846,138.597,-89.362
26.915,138.597,-90.518
29.983,138.597,-88.736
33.052,138.597,-91.211
36.121,138.597,-89.462
39.189,138.597,-89.606
42.258,138.597,-90.041
45.327,138.597,-90.843
48.396,138.597,-89.545
51.464,138.597,-92.068
54.533,138.597,-92.219
57.602,138.597,-87.351
60.671,138.597,-93.052
63.739,138.597,-92.583
66.808,138.597,-93.898
69.877,138.597,-95.020
72.945,138.597,-93.769
76.014,138.597,-95.856
79.083,138.597,-94.742
82.152,138.597,-94.889
85.220,138.597,-96.121
88.289,138.597,-85.656
91.358,138.597,-88.069
94.427,138.597,-94.627
97.495,138.597,-94.504
100.564,138.597,-94.050
103.633,138.597,-94.258
106.702,138.597,-93.827
109.770,138.597,-93.040
112.839,138.597,-85.101
115.908,138.597,-90.284
118.976,138.597,-85.867
122.045,138.597,-91.886
125.114,138.597,-92.399
128.183,138.597,-92.617
131.251,138.597,-89.812
134.320,138.597,-92.820
137.389,138.597,-92.687
140.458,138.597,-87.045
143.526,138.597,-91.946
146.595,138.597,-90.878
149.664,138.597,-92.864
152.732,138.597,-92.813
155.801,138.597,-92.347
158.870,138.597,-91.546
161.939,138.597,-91.424
165.007,138.597,-91.022
-16.048,142.335,-88.115
-12.979,142.335,-89.480
-9.910,142.335,-88.416
-6.841,142.335,-90.922
-3.773,142.335,-91.769
-0.704,142.335,-91.192
2.365,142.335,-90.692
5.433,142.335,-90.875
8.502,142.335,-92.269
11.571,142.335,-92.580
14.640,142.335,-91.875
17.708,142.335,-92.443
20.777,142.335,-91.718
23.846,142.335,-90.440
26.915,142.335,-89.950
29.983,142.335,-89.318
33.052,142.335,-88.066
36.121,142.335,-88.599
39.189,142.335,-89.026
42.258,142.335,-88.731
45.327,142.335,-89.632
48.396,142.335,-89.367
51.464,142.335,-91.067
54.533,142.335,-90.734
57.602,142.335,-91.743
60.671,142.335,-91.460
63.739,142.335,-93.141
66.808,142.335,-95.436
69.877,142.335,-94.431
72.945,142.335,-94.474
76.014,142.335,-86.928
79.083,142.335,-95.768
82.152,142.335,-96.850
85.220,142.335,-95.868
88.289,142.335,-82.937
91.358,142.335,-94.600
94.427,142.335,-94.770
97.495,142.335,-91.169
100.564,142.335,-94.183
103.633,142.335,-94.231
106.702,142.335,-83.717
109.770,142.335,-93.912
112.839,142.335,-92.578
115.908,142.335,-90.571
118.976,142.335,-91.753
122.045,142.335,-83.244
125.114,142.335,-87.092
128.183,142.335,-89.022
131.251,142.335,-92.886
134.320,142.335,-92.490
137.389,142.335,-93.221
140.458,142.335,-91.731
143.526,142.335,-92.316
146.595,142.335,-91.244
149.664,142.335,-86.477
152.732,142.335,-93.313
155.801,142.335,-91.088
158.870,142.335,-91.223
161.939,142.335,-91.452
165.007,142.335,-90.276
-16.048,146.074,-89.556
-12.979,146.074,-88.910
-9.910,146.074,-87.451
-6.841,146.074,-89.781
-3.773,146.074,-89.766
-0.704,146.074,-91.347
2.365,146.074,-91.376
5.433,146.074,-91.365
8.502,146.074,-90.824
11.571,146.074,-90.008
14.640,146.074,-91.253
17.708,146.074,-92.306
20.777,146.074,-91.624
23.846,146.074,-91.622
26.915,146.074,-91.041
29.983,146.074,-88.652
33.052,146.074,-87.084
36.121,146.074,-86.961
39.189,146.074,-86.636
42.258,146.074,-87.056
45.327,146.074,-88.748
48.396,146.074,-88.009
51.464,146.074,-89.610
54.533,146.074,-89.924
57.602,146.074,-88.535
60.671,146.074,-92.049
63.739,146.074,-93.679
66.808,146.074,-93.625
69.877,146.074,-95.997
72.945,146.074,-94.809
76.014,146.074,-95.871
79.083,146.074,-88.839
82.152,146.074,-95.312
85.220,146.074,-96.173
88.289,146.074,-93.331
91.358,146.074,-94.374
94.427,146.074,-93.548
97.495,146.074,-92.273
100.564,146.074,-93.502
103.633,146.074,-93.577
106.702,146.074,-94.426
109.770,146.074,-93.003
112.839,146.074,-86.804
115.908,146.074,-92.891
118.976,146.074,-91.500
122.045,146.074,-88.332
125.114,146.074,-80.963
128.183,146.074,-86.506
131.251,146.074,-92.838
134.320,146.074,-92.072
137.389,146.074,-85.211
140.458,146.074,-92.072
143.526,146.074,-92.407
146.595,146.074,-91.659
149.664,146.074,-89.312
152.732,146.074,-90.719
155.801,146.074,-90.738
158.870,146.074,-90.527
161.939,146.074,-91.084
165.007,146.074,-91.239
