PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBm)
236.199,116.590,-88.616
239.947,116.590,-89.643
243.695,116.590,-88.925
247.442,116.590,-87.857
251.190,116.590,-88.605
254.938,116.590,-88.798
258.686,116.590,-89.364
262.434,116.590,-89.859
266.182,116.590,-89.680
269.930,116.590,-90.276
217.459,119.696,-87.246
221.207,119.696,-87.998
224.955,119.696,-87.426
228.703,119.696,-88.055
232.451,119.696,-88.072
236.199,119.696,-88.754
239.947,119.696,-88.521
243.695,119.696,-87.291
247.442,119.696,-86.870
251.190,119.696,-88.858
254.938,119.696,-89.237
258.686,119.696,-88.417
262.434,119.696,-87.808
266.182,119.696,-88.965
269.930,119.696,-88.983
217.459,122.802,-87.622
221.207,122.802,-88.188
224.955,122.802,-87.929
228.703,122.802,-87.863
232.451,122.802,-86.685
236.199,122.802,-87.921
239.947,122.802,-89.292
243.695,122.802,-87.848
247.442,122.802,-89.222
251.190,122.802,-88.406
254.938,122.802,-88.830
258.686,122.802,-88.682
262.434,122.802,-89.357
266.182,122.802,-89.222
269.930,122.802,-88.264
217.459,125.908,-87.754
221.207,125.908,-87.613
224.955,125.908,-87.636
228.703,125.908,-86.612
232.451,125.908,-88.163
236.199,125.908,-88.622
239.947,125.908,-88.533
243.695,125.908,-88.690
247.442,125.908,-88.204
251.190,125.908,-88.056
254.938,125.908,-89.500
258.686,125.908,-87.608
262.434,125.908,-88.486
266.182,125.908,-89.685
269.930,125.908,-89.431
217.459,129.014,-85.097
221.207,129.014,-86.695
224.955,129.014,-87.904
228.703,129.014,-88.212
232.451,129.014,-87.013
236.199,129.014,-88.540
239.947,129.014,-89.029
243.695,129.014,-88.144
247.442,129.014,-89.042
251.190,129.014,-89.198
254.938,129.014,-88.584
258.686,129.014,-89.915
262.434,129.014,-86.451
266.182,129.014,-89.565
269.930,129.014,-90.259
217.459,132.120,-86.908
221.207,132.120,-85.962
224.955,132.120,-87.484
228.703,132.120,-87.996
232.451,132.120,-87.385
236.199,132.120,-88.066
239.947,132.120,-87.631
243.695,132.120,-88.264
247.442,132.120,-88.674
251.190,132.120,-89.025
254.938,132.120,-88.671
258.686,132.120,-89.539
262.434,132.120,-86.053
266.182,132.120,-90.309
269.930,132.120,-88.391
