PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBm)
216.863,117.726,-84.072
220.085,117.726,-85.234
223.307,117.726,-85.162
226.529,117.726,-85.541
229.751,117.726,-86.296
232.972,117.726,-86.155
236.194,117.726,-86.686
239.416,117.726,-87.711
242.638,117.726,-89.058
245.860,117.726,-88.734
249.082,117.726,-87.712
252.304,117.726,-89.669
255.526,117.726,-89.435
258.748,117.726,-90.186
261.970,117.726,-90.046
265.192,117.726,-90.621
268.413,117.726,-90.505
271.635,117.726,-91.229
274.857,117.726,-90.477
278.079,117.726,-88.548
281.301,117.726,-90.093
284.523,117.726,-88.343
287.745,117.726,-91.507
290.967,117.726,-90.649
294.189,117.726,-92.117
297.411,117.726,-85.707
300.632,117.726,-91.756
303.854,117.726,-92.215
113.762,122.242,-82.633
116.984,122.242,-83.142
120.206,122.242,-83.735
123.428,122.242,-83.152
126.650,122.242,-83.424
129.872,122.242,-81.966
133.093,122.242,-82.535
136.315,122.242,-81.231
139.537,122.242,-81.563
142.759,122.242,-82.128
145.981,122.242,-81.466
149.203,122.242,-82.018
152.425,122.242,-82.871
155.647,122.242,-82.378
158.869,122.242,-82.843
162.091,122.242,-82.211
165.313,122.242,-82.390
168.534,122.242,-82.945
171.756,122.242,-81.800
174.978,122.242,-81.263
178.200,122.242,-82.687
181.422,122.242,-83.270
184.644,122.242,-83.398
187.866,122.242,-81.600
191.088,122.242,-83.239
194.310,122.242,-82.265
197.532,122.242,-83.588
200.753,122.242,-83.238
203.975,122.242,-83.187
207.197,122.242,-84.396
210.419,122.242,-84.208
213.641,122.242,-84.881
216.863,122.242,-84.578
220.085,122.242,-85.013
223.307,122.242,-85.733
226.529,122.242,-86.385
229.751,122.242,-85.887
232.972,122.242,-86.866
236.194,122.242,-87.864
239.416,122.242,-88.239
242.638,122.242,-87.795
245.860,122.242,-88.635
249.082,122.242,-88.232
252.304,122.242,-88.785
255.526,122.242,-89.105
258.748,122.242,-89.597
261.970,122.242,-88.363
265.192,122.242,-90.702
268.413,122.242,-90.056
271.635,122.242,-89.417
274.857,122.242,-90.258
278.079,122.242,-91.062
281.301,122.242,-91.810
284.523,122.242,-91.198
287.745,122.242,-87.743
290.967,122.242,-91.315
294.189,122.242,-92.310
297.411,122.242,-86.228
300.632,122.242,-92.396
303.854,122.242,-91.695
113.762,126.758,-83.852
116.984,126.758,-83.497
120.206,126.758,-83.700
123.428,126.758,-82.694
126.650,126.758,-82.530
129.872,126.758,-81.910
133.093,126.758,-82.942
136.315,126.758,-83.046
139.537,126.758,-82.960
142.759,126.758,-81.863
145.981,126.758,-82.042
149.203,126.758,-81.738
152.425,126.758,-81.401
155.647,126.758,-81.218
158.869,126.758,-82.672
162.091,126.758,-82.295
165.313,126.758,-82.383
168.534,126.758,-81.452
171.756,126.758,-82.930
174.978,126.758,-82.239
178.200,126.758,-82.517
181.422,126.758,-83.124
184.644,126.758,-82.864
187.866,126.758,-82.065
191.088,126.758,-82.167
194.310,126.758,-82.618
197.532,126.758,-83.168
200.753,126.758,-82.801
203.975,126.758,-82.046
207.197,126.758,-83.427
210.419,126.758,-84.015
213.641,126.758,-84.466
216.863,126.758,-84.645
220.085,126.758,-85.287
223.307,126.758,-84.334
226.529,126.758,-86.028
229.751,126.758,-86.563
232.972,126.758,-86.377
236.194,126.758,-87.246
239.416,126.758,-86.759
242.638,126.758,-86.609
245.860,126.758,-88.054
249.082,126.758,-88.450
252.304,126.758,-89.697
255.526,126.758,-88.968
258.748,126.758,-90.393
261.970,126.758,-89.524
265.192,126.758,-89.985
268.413,126.758,-89.785
271.635,126.758,-90.165
274.857,126.758,-84.946
278.079,126.758,-91.448
281.301,126.758,-91.236
284.523,126.758,-90.533
287.745,126.758,-91.415
290.967,126.758,-90.127
294.189,126.758,-85.109
297.411,126.758,-83.457
300.632,126.758,-91.149
303.854,126.758,-92.631
113.762,131.275,-84.168
116.984,131.275,-83.391
120.206,131.275,-82.925
123.428,131.275,-83.494
126.650,131.275,-82.792
129.872,131.275,-81.580
133.093,131.275,-83.320
136.315,131.275,-81.773
139.537,131.275,-82.059
142.759,131.275,-80.800
145.981,131.275,-81.428
149.203,131.275,-82.322
152.425,131.275,-81.291
155.647,131.275,-82.168
158.869,131.275,-81.109
162.091,131.275,-82.674
165.313,131.275,-82.246
168.534,131.275,-81.717
171.756,131.275,-82.109
174.978,131.275,-82.576
178.200,131.275,-81.539
181.422,131.275,-82.164
184.644,131.275,-81.725
187.866,131.275,-81.539
191.088,131.275,-82.972
194.310,131.275,-82.495
197.532,131.275,-82.426
200.753,131.275,-83.133
203.975,131.275,-82.357
207.197,131.275,-83.967
210.419,131.275,-84.076
213.641,131.275,-84.236
216.863,131.275,-85.194
220.085,131.275,-84.922
223.307,131.275,-84.225
226.529,131.275,-86.067
229.751,131.275,-85.774
232.972,131.275,-86.505
236.194,131.275,-87.820
239.416,131.275,-86.882
242.638,131.275,-87.643
245.860,131.275,-88.429
249.082,131.275,-87.348
252.304,131.275,-89.835
255.526,131.275,-89.692
258.748,131.275,-89.401
261.970,131.275,-89.632
265.192,131.275,-87.886
268.413,131.275,-89.687
271.635,131.275,-86.427
274.857,131.275,-90.622
278.079,131.275,-92.062
281.301,131.275,-90.777
284.523,131.275,-83.712
287.745,131.275,-89.854
290.967,131.275,-91.017
294.189,131.275,-91.751
297.411,131.275,-91.367
300.632,131.275,-86.190
303.854,131.275,-83.383
113.762,135.791,-82.708
116.984,135.791,-81.646
120.206,135.791,-82.995
123.428,135.791,-82.873
126.650,135.791,-82.784
129.872,135.791,-82.855
133.093,135.791,-82.461
136.315,135.791,-82.525
139.537,135.791,-81.448
142.759,135.791,-81.246
145.981,135.791,-81.413
149.203,135.791,-81.729
152.425,135.791,-82.267
155.647,135.791,-81.743
158.869,135.791,-82.169
162.091,135.791,-80.347
165.313,135.791,-82.669
168.534,135.791,-81.747
171.756,135.791,-81.876
174.978,135.791,-81.578
178.200,135.791,-80.578
181.422,135.791,-81.424
184.644,135.791,-81.419
187.866,135.791,-82.467
191.088,135.791,-80.682
194.310,135.791,-82.694
197.532,135.791,-82.281
200.753,135.791,-82.352
203.975,135.791,-83.476
207.197,135.791,-83.072
210.419,135.791,-83.301
213.641,135.791,-84.566
216.863,135.791,-85.042
220.085,135.791,-85.236
223.307,135.791,-84.247
226.529,135.791,-85.907
229.751,135.791,-86.799
232.972,135.791,-86.498
236.194,135.791,-87.817
239.416,135.791,-88.223
242.638,135.791,-88.528
245.860,135.791,-89.231
249.082,135.791,-88.487
252.304,135.791,-88.336
255.526,135.791,-89.852
258.748,135.791,-90.396
261.970,135.791,-88.878
265.192,135.791,-90.688
268.413,135.791,-90.488
271.635,135.791,-89.474
274.857,135.791,-87.771
278.079,135.791,-91.406
281.301,135.791,-91.933
284.523,135.791,-92.134
287.745,135.791,-87.879
290.967,135.791,-89.376
294.189,135.791,-92.596
297.411,135.791,-91.110
300.632,135.791,-91.603
303.854,135.791,-87.354
113.762,140.308,-83.716
116.984,140.308,-82.685
120.206,140.308,-83.216
123.428,140.308,-83.367
126.650,140.308,-82.615
129.872,140.308,-83.333
133.093,140.308,-80.881
136.315,140.308,-82.771
139.537,140.308,-82.152
142.759,140.308,-81.544
145.981,140.308,-81.201
149.203,140.308,-81.500
152.425,140.308,-82.472
155.647,140.308,-81.495
158.869,140.308,-82.244
162.091,140.308,-80.845
165.313,140.308,-81.100
168.534,140.308,-81.211
171.756,140.308,-81.575
174.978,140.308,-81.503
178.200,140.308,-81.618
181.422,140.308,-80.548
184.644,140.308,-82.818
187.866,140.308,-82.417
191.088,140.308,-81.675
194.310,140.308,-82.199
197.532,140.308,-83.022
200.753,140.308,-84.274
203.975,140.308,-83.403
207.197,140.308,-83.338
210.419,140.308,-83.308
213.641,140.308,-83.088
216.863,140.308,-84.063
220.085,140.308,-86.429
223.307,140.308,-85.943
226.529,140.308,-85.901
229.751,140.308,-86.115
232.972,140.308,-87.599
236.194,140.308,-87.824
239.416,140.308,-88.204
242.638,140.308,-89.188
245.860,140.308,-89.587
249.082,140.308,-88.848
252.304,140.308,-86.247
255.526,140.308,-89.903
258.748,140.308,-90.739
261.970,140.308,-86.761
265.192,140.308,-86.145
268.413,140.308,-91.436
271.635,140.308,-90.807
274.857,140.308,-90.770
278.079,140.308,-86.351
281.301,140.308,-91.651
284.523,140.308,-91.583
287.745,140.308,-86.546
290.967,140.308,-91.426
294.189,140.308,-91.285
297.411,140.308,-91.911
300.632,140.308,-82.951
303.854,140.308,-91.700
113.762,144.824,-83.246
116.984,144.824,-82.986
120.206,144.824,-82.217
123.428,144.824,-82.312
126.650,144.824,-82.887
129.872,144.824,-82.835
133.093,144.824,-82.111
136.315,144.824,-82.478
139.537,144.824,-82.216
142.759,144.824,-82.989
145.981,144.824,-82.101
149.203,144.824,-82.191
152.425,144.824,-81.474
155.647,144.824,-81.506
158.869,144.824,-82.064
162.091,144.824,-81.752
165.313,144.824,-81.191
168.534,144.824,-81.389
171.756,144.824,-81.640
174.978,144.824,-81.926
178.200,144.824,-80.930
181.422,144.824,-82.130
184.644,144.824,-81.846
187.866,144.824,-82.772
191.088,144.824,-82.416
194.310,144.824,-82.457
197.532,144.824,-81.914
200.753,144.824,-82.274
203.975,144.824,-83.524
207.197,144.824,-83.389
210.419,144.824,-82.985
213.641,144.824,-84.725
216.863,144.824,-85.553
220.085,144.824,-86.144
223.307,144.824,-86.037
226.529,144.824,-85.585
229.751,144.824,-86.982
232.972,144.824,-87.817
236.194,144.824,-87.878
239.416,144.824,-88.203
242.638,144.824,-88.183
245.860,144.824,-89.239
249.082,144.824,-88.189
252.304,144.824,-90.683
255.526,144.824,-87.598
258.748,144.824,-90.759
261.970,144.824,-90.457
265.192,144.824,-91.559
268.413,144.824,-91.220
271.635,144.824,-84.201
274.857,144.824,-91.136
278.079,144.824,-90.669
281.301,144.824,-83.315
284.523,144.824,-91.655
287.745,144.824,-91.170
290.967,144.824,-89.739
294.189,144.824,-91.265
297.411,144.824,-92.280
300.632,144.824,-91.042
303.854,144.824,-81.789
113.762,149.340,-82.476
116.984,149.340,-83.720
120.206,149.340,-82.647
123.428,149.340,-82.530
126.650,149.340,-82.436
129.872,149.340,-82.707
133.093,149.340,-82.606
136.315,149.340,-82.829
139.537,149.340,-81.379
142.759,149.340,-82.493
145.981,149.340,-82.872
149.203,149.340,-81.703
152.425,149.340,-82.510
155.647,149.340,-82.573
158.869,149.340,-81.975
162.091,149.340,-82.279
165.313,149.340,-81.292
168.534,149.340,-81.884
171.756,149.340,-82.256
174.978,149.340,-81.977
178.200,149.340,-80.808
181.422,149.340,-81.986
184.644,149.340,-81.289
187.866,149.340,-82.933
191.088,149.340,-82.859
194.310,149.340,-82.964
