PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
125.239,114.675,-97.180,-97.301,-92.862,-91.724,-94.273,-93.196,-95.306,-94.383,-93.441,-94.887,-90.745,-93.158,-93.294,-92.919,-94.746,-92.955,-93.123,-96.163,-94.088,-94.092,-93.843,-92.400,-95.382,-92.704,-93.141,-90.714,-90.897,-92.488,-92.682,-95.154,-92.746,-91.724,-93.311,-96.214,-91.731,-94.946,-82.273,-93.171,-94.358,-93.384,-94.181,-93.788,-94.302,-93.777,-91.104,-93.939,-94.256,-94.558,-94.403,-94.214,-91.844,-93.977,-93.644,-94.420,-91.476,-97.571,-91.649,-94.595,-91.145,-93.739,-92.430,-94.194,-94.539,-95.040,-93.666,-94.023,-91.150,-94.630,-92.056,-90.486,-91.925,-91.035,-92.158,-89.528,-94.574,-88.037,-91.760,-91.966,-96.183,-94.911,-93.138,-94.315,-93.112,-91.294,-92.767,-92.561,-96.397,-93.650,-93.682,-93.607,-94.473,-94.390,-96.111,-92.626,-88.480,-91.876,-93.960,-93.384,-92.824,-93.869,-93.197
146.362,114.675,-92.628,-93.952,-92.137,-93.251,-93.632,-96.167,-93.858,-93.732,-94.925,-93.729,-91.033,-93.231,-92.269,-95.793,-94.650,-93.980,-94.573,-90.760,-93.331,-94.701,-92.829,-93.866,-94.017,-92.438,-91.016,-95.724,-94.080,-94.903,-93.686,-90.446,-94.553,-94.918,-94.715,-90.386,-94.125,-83.730,-81.850,-91.611,-92.657,-93.400,-91.996,-93.182,-91.213,-92.956,-93.236,-92.977,-91.466,-93.602,-92.607,-93.577,-92.240,-94.237,-91.458,-92.838,-92.759,-92.327,-91.424,-91.229,-94.810,-91.383,-95.830,-91.298,-93.545,-94.454,-94.562,-92.767,-92.222,-91.917,-91.760,-94.023,-94.056,-91.840,-91.842,-92.966,-93.058,-87.353,-93.484,-93.279,-91.381,-93.601,-92.888,-92.639,-91.307,-94.064,-92.941,-94.618,-89.592,-93.559,-92.219,-92.141,-94.258,-93.718,-93.122,-92.682,-89.914,-93.664,-92.068,-93.259,-91.398,-94.284,-91.694
167.485,114.675,-94.564,-93.401,-93.292,-94.125,-94.251,-92.678,-92.112,-94.656,-92.315,-91.440,-94.057,-94.334,-93.982,-93.358,-92.624,-91.797,-92.648,-90.932,-92.976,-91.545,-93.818,-92.917,-90.711,-94.690,-93.038,-93.134,-89.510,-92.714,-90.566,-94.713,-91.974,-93.724,-96.599,-93.825,-93.075,-91.430,-94.672,-95.020,-93.547,-93.084,-93.336,-94.104,-95.136,-93.755,-94.051,-94.712,-92.085,-90.228,-95.611,-94.480,-90.735,-93.044,-89.940,-92.363,-94.134,-92.967,-93.955,-93.018,-93.304,-93.482,-91.923,-93.027,-91.271,-93.263,-93.732,-93.111,-93.271,-92.718,-91.467,-93.188,-92.235,-91.421,-92.928,-93.595,-94.958,-87.296,-92.822,-93.538,-92.433,-92.419,-88.397,-92.583,-91.073,-92.339,-93.501,-93.670,-93.504,-92.928,-94.484,-95.583,-95.997,-94.969,-92.660,-91.687,-92.862,-92.470,-93.959,-94.533,-93.910,-94.340,-93.536
188.608,114.675,-95.235,-95.595,-92.715,-92.544,-92.525,-93.968,-94.220,-94.312,-91.683,-93.781,-92.723,-92.269,-93.424,-93.018,-93.663,-93.093,-93.606,-93.913,-94.508,-94.260,-96.151,-92.881,-94.116,-92.446,-92.979,-89.616,-92.986,-93.121,-91.226,-92.280,-91.807,-93.261,-93.682,-94.418,-91.232,-92.846,-93.302,-93.683,-93.007,-94.929,-93.167,-91.815,-93.196,-94.594,-94.054,-93.156,-92.030,-91.131,-94.375,-92.888,-92.026,-92.400,-88.531,-92.846,-91.878,-93.356,-91.618,-92.300,-92.324,-95.096,-94.210,-94.114,-94.115,-90.665,-92.448,-92.679,-93.600,-93.316,-93.153,-95.312,-93.649,-93.558,-91.391,-93.305,-94.289,-89.626,-94.028,-94.767,-91.970,-93.949,-95.253,-94.547,-93.507,-93.839,-92.109,-92.294,-92.892,-90.847,-90.222,-95.007,-94.391,-93.054,-93.777,-91.246,-91.999,-95.080,-96.326,-92.709,-92.378,-93.867,-91.541
209.731,114.675,-93.971,-92.604,-90.359,-93.558,-90.454,-93.984,-92.836,-92.503,-91.628,-90.888,-93.358,-92.576,-96.623,-94.416,-95.903,-95.579,-90.651,-90.724,-89.917,-95.261,-92.967,-95.403,-92.495,-93.770,-96.479,-93.953,-92.900,-91.159,-93.155,-95.808,-91.985,-96.301,-92.084,-96.232,-95.383,-93.647,-94.044,-93.601,-95.943,-93.743,-93.707,-92.955,-90.428,-92.677,-95.310,-92.487,-93.960,-92.599,-92.978,-90.996,-94.735,-92.663,-88.126,-90.348,-92.982,-94.553,-94.977,-92.996,-94.340,-93.854,-91.336,-90.057,-93.981,-94.627,-94.961,-91.450,-93.281,-93.808,-93.367,-94.341,-95.196,-91.779,-94.179,-94.716,-93.426,-87.425,-94.236,-91.587,-94.186,-94.596,-93.448,-92.432,-91.490,-90.776,-91.992,-95.425,-92.099,-93.908,-92.985,-93.469,-91.026,-94.948,-90.201,-95.395,-92.802,-93.467,-91.292,-92.861,-92.174,-93.309,-92.423
230.854,114.675,-95.380,-93.678,-94.475,-92.908,-94.148,-91.901,-98.245,-96.616,-93.850,-96.415,-93.986,-94.752,-90.227,-94.457,-91.719,-94.872,-91.901,-92.851,-93.570,-95.195,-94.512,-92.969,-92.893,-93.488,-91.530,-91.721,-92.358,-93.211,-94.313,-92.969,-92.087,-92.290,-93.917,-92.673,-91.939,-92.936,-93.806,-94.788,-95.087,-94.338,-94.743,-90.224,-94.145,-95.205,-93.803,-94.751,-92.877,-92.942,-92.976,-94.511,-94.582,-92.037,-91.266,-92.499,-93.155,-95.702,-94.188,-93.795,-95.193,-93.959,-91.555,-92.348,-95.448,-94.990,-94.728,-91.169,-95.621,-94.608,-91.662,-94.918,-91.350,-92.393,-91.969,-94.015,-91.868,-87.579,-91.349,-95.158,-95.293,-93.812,-93.695,-93.690,-94.396,-92.165,-94.249,-93.469,-92.249,-92.325,-90.024,-90.942,-93.917,-94.850,-93.994,-93.577,-94.418,-93.147,-92.423,-96.093,-93.679,-93.611,-93.082
251.976,114.675,-94.481,-90.262,-91.719,-94.528,-91.427,-92.638,-95.175,-92.024,-94.738,-93.938,-93.482,-92.741,-91.874,-92.518,-92.861,-93.645,-94.887,-93.641,-93.486,-93.845,-95.589,-94.064,-95.124,-88.063,-91.442,-92.293,-94.417,-92.085,-93.106,-92.175,-92.988,-93.385,-94.663,-91.196,-93.743,-83.429,-92.768,-93.629,-92.960,-90.742,-92.445,-92.120,-94.531,-93.148,-93.463,-93.310,-95.016,-92.162,-91.201,-93.199,-94.874,-92.779,-88.732,-92.247,-96.542,-93.476,-92.688,-93.424,-93.145,-93.861,-91.585,-95.823,-92.097,-89.333,-92.403,-91.250,-92.858,-92.779,-92.559,-92.769,-95.578,-93.722,-94.327,-91.465,-92.946,-90.389,-92.452,-92.693,-92.902,-91.611,-93.249,-92.507,-93.755,-91.127,-91.357,-91.835,-89.156,-92.859,-91.813,-91.304,-91.018,-92.933,-91.575,-91.157,-93.320,-92.903,-95.703,-91.428,-92.523,-90.265,-92.906
273.099,114.675,-95.054,-94.266,-90.786,-94.858,-92.133,-94.308,-95.506,-90.523,-95.092,-94.793,-93.754,-93.285,-92.630,-93.542,-95.350,-94.851,-93.294,-92.111,-93.496,-93.554,-94.605,-93.781,-94.026,-93.312,-92.153,-94.205,-93.068,-94.946,-92.226,-94.524,-91.557,-93.069,-93.022,-93.708,-94.780,-90.330,-95.935,-91.047,-94.459,-94.993,-91.975,-92.806,-92.756,-92.956,-93.440,-92.113,-94.211,-92.437,-96.073,-93.648,-91.932,-94.039,-89.353,-94.734,-96.101,-92.427,-95.174,-93.752,-94.062,-94.659,-94.199,-92.382,-94.711,-93.756,-90.915,-95.863,-90.996,-89.585,-93.098,-93.583,-92.548,-92.536,-93.697,-92.711,-91.767,-91.682,-94.941,-93.091,-93.533,-94.565,-91.857,-94.582,-94.270,-91.188,-92.726,-96.235,-94.228,-93.865,-92.997,-96.629,-93.828,-95.909,-91.938,-93.043,-93.422,-92.194,-91.964,-91.601,-91.613,-93.605,-93.486
294.222,114.675,-92.441,-92.764,-94.752,-91.694,-93.733,-94.150,-94.019,-93.990,-93.816,-93.356,-94.039,-94.683,-94.111,-93.720,-92.341,-92.607,-95.133,-92.267,-92.753,-93.367,-92.266,-95.249,-94.801,-94.126,-92.986,-94.385,-94.485,-93.483,-92.632,-92.747,-94.221,-91.185,-94.123,-92.077,-92.334,-92.168,-92.081,-93.538,-92.448,-92.618,-90.377,-94.369,-90.779,-95.093,-94.830,-93.319,-91.133,-93.679,-93.254,-92.341,-92.233,-94.245,-90.377,-93.609,-92.871,-92.174,-94.347,-90.303,-92.603,-93.273,-92.615,-94.716,-93.386,-93.802,-92.294,-91.693,-93.963,-92.040,-92.722,-93.043,-91.593,-94.618,-94.350,-88.118,-94.061,-90.797,-92.490,-92.786,-94.923,-91.823,-95.077,-93.819,-95.847,-94.178,-94.583,-90.704,-91.428,-91.927,-91.707,-93.927,-95.501,-94.373,-94.302,-93.385,-93.049,-93.470,-93.895,-91.976,-92.635,-92.130,-92.488
315.345,114.675,-94.130,-93.900,-93.037,-93.043,-92.356,-93.266,-93.187,-94.557,-94.125,-94.875,-94.450,-90.793,-92.539,-95.060,-93.085,-91.805,-94.095,-94.794,-92.981,-92.806,-95.038,-94.062,-92.283,-94.547,-94.275,-93.695,-93.956,-92.973,-92.735,-96.606,-89.433,-91.836,-91.501,-93.992,-92.327,-80.503,-93.311,-92.309,-94.867,-92.414,-95.554,-91.567,-93.425,-93.398,-89.940,-94.815,-93.684,-91.044,-91.680,-94.052,-92.816,-95.799,-87.811,-93.923,-90.406,-92.140,-93.456,-90.905,-93.131,-93.812,-91.387,-91.060,-96.494,-96.760,-91.051,-90.271,-90.999,-92.104,-91.224,-91.880,-91.555,-92.312,-94.584,-93.309,-92.836,-91.926,-93.234,-90.936,-91.225,-93.721,-92.270,-93.442,-92.948,-93.037,-93.590,-93.806,-91.669,-95.076,-96.607,-93.527,-92.672,-94.089,-95.758,-92.553,-92.175,-93.092,-94.403,-94.311,-95.122,-91.010,-92.244
125.239,126.254,-92.360,-92.876,-94.203,-95.945,-94.919,-93.998,-94.295,-93.038,-91.961,-92.198,-92.676,-92.682,-91.986,-95.322,-95.120,-92.595,-93.462,-94.022,-93.287,-92.145,-95.460,-92.890,-93.439,-91.182,-93.206,-95.614,-94.376,-94.112,-91.327,-91.291,-94.508,-91.516,-93.700,-94.188,-89.718,-95.693,-93.776,-90.136,-95.437,-93.672,-93.273,-92.949,-92.061,-94.527,-92.499,-96.915,-93.976,-93.661,-93.290,-91.356,-92.168,-93.304,-92.010,-94.789,-91.036,-90.953,-91.760,-92.927,-92.090,-92.911,-92.519,-91.522,-94.877,-92.511,-95.667,-92.016,-93.722,-93.770,-93.287,-94.415,-93.374,-91.178,-92.842,-93.853,-90.792,-88.906,-94.091,-91.553,-93.590,-92.267,-94.592,-91.614,-90.976,-91.518,-93.872,-93.536,-93.494,-92.101,-93.449,-92.770,-91.934,-93.377,-91.652,-91.872,-89.359,-94.755,-92.100,-91.033,-92.078,-93.127,-93.346
146.362,126.254,-94.317,-91.460,-92.673,-90.916,-93.272,-90.566,-92.198,-92.185,-91.747,-92.946,-95.317,-92.377,-94.587,-94.998,-91.760,-91.135,-93.992,-94.163,-91.223,-94.309,-93.891,-93.275,-94.117,-93.245,-94.730,-95.439,-93.581,-90.812,-90.841,-93.657,-93.830,-95.385,-94.561,-92.747,-95.595,-82.785,-91.982,-89.596,-94.134,-92.595,-92.026,-91.487,-92.135,-92.224,-94.704,-93.465,-93.120,-90.934,-92.696,-93.282,-92.859,-95.234,-90.016,-92.869,-93.452,-92.664,-93.490,-92.675,-92.405,-93.686,-90.553,-92.052,-92.891,-91.952,-94.549,-93.019,-91.860,-94.236,-92.751,-93.884,-96.105,-93.296,-92.365,-91.740,-91.739,-92.569,-94.950,-94.237,-95.644,-92.958,-92.127,-94.970,-90.786,-92.320,-93.879,-92.964,-93.376,-94.164,-93.366,-94.496,-94.194,-92.054,-93.737,-92.631,-91.256,-94.733,-95.531,-93.060,-94.780,-93.402,-92.524
167.485,126.254,-94.635,-93.944,-90.791,-92.830,-92.281,-94.878,-95.061,-94.262,-93.814,-93.956,-92.531,-92.265,-93.265,-95.354,-92.851,-92.216,-94.879,-95.548,-95.520,-94.886,-93.270,-89.005,-92.586,-90.663,-90.550,-91.163,-91.267,-94.252,-93.944,-93.754,-90.481,-91.552,-93.928,-92.988,-93.407,-92.937,-93.883,-95.204,-94.621,-93.593,-92.496,-92.792,-91.823,-92.779,-93.485,-93.509,-94.489,-91.589,-97.347,-94.583,-90.514,-92.658,-90.697,-91.149,-91.180,-90.707,-95.254,-89.616,-91.616,-92.047,-93.447,-94.049,-94.137,-92.095,-92.289,-92.555,-94.068,-93.889,-93.158,-93.252,-95.215,-94.232,-91.361,-92.357,-91.705,-87.839,-94.851,-93.131,-94.506,-91.544,-95.274,-94.871,-90.509,-91.242,-93.614,-95.009,-93.535,-93.512,-92.404,-91.180,-91.138,-91.064,-90.229,-91.821,-91.622,-93.558,-94.138,-93.530,-92.997,-94.917,-91.037
188.608,126.254,-91.790,-92.190,-93.387,-94.227,-94.690,-93.446,-94.223,-91.516,-95.002,-93.147,-94.983,-93.420,-95.753,-93.788,-95.256,-95.961,-94.486,-96.206,-91.461,-92.988,-92.608,-94.987,-91.210,-93.137,-93.401,-93.251,-97.013,-94.850,-91.348,-95.169,-94.440,-93.853,-92.181,-93.755,-95.848,-94.187,-95.551,-91.985,-93.124,-91.482,-92.935,-92.254,-93.167,-92.217,-94.610,-93.424,-93.677,-90.824,-93.362,-92.215,-92.916,-92.416,-90.459,-93.113,-92.467,-90.313,-89.742,-93.043,-90.998,-92.502,-90.644,-92.135,-94.834,-91.813,-92.216,-92.832,-90.674,-95.207,-93.196,-91.538,-92.846,-94.474,-95.094,-94.113,-94.730,-87.756,-91.927,-90.448,-92.393,-92.325,-94.804,-93.726,-92.759,-93.307,-93.856,-92.094,-93.155,-94.634,-94.292,-92.919,-92.298,-91.342,-92.074,-94.294,-93.760,-93.560,-93.329,-90.944,-91.343,-92.652,-94.294
209.731,126.254,-93.774,-91.062,-95.802,-91.410,-95.780,-94.324,-93.088,-93.724,-92.810,-95.605,-95.559,-94.691,-93.230,-93.833,-93.945,-92.989,-93.719,-92.284,-94.065,-93.363,-93.747,-94.265,-95.363,-91.875,-90.555,-95.239,-94.981,-92.537,-93.632,-91.695,-92.911,-92.806,-93.521,-91.888,-93.664,-81.629,-83.468,-91.843,-93.845,-91.518,-94.864,-90.063,-91.286,-91.022,-93.673,-95.003,-92.490,-91.760,-93.940,-93.015,-93.110,-92.475,-92.382,-90.631,-93.227,-92.778,-92.304,-95.615,-92.143,-94.556,-96.655,-91.507,-91.974,-94.297,-95.020,-91.374,-92.232,-93.418,-90.703,-94.358,-93.908,-94.731,-92.752,-93.643,-94.607,-88.326,-93.418,-90.523,-89.627,-93.546,-93.986,-92.004,-94.732,-93.946,-94.515,-92.278,-94.562,-94.696,-93.328,-93.677,-92.808,-91.061,-93.332,-92.699,-93.555,-93.043,-91.763,-89.853,-95.876,-91.948,-92.602
230.854,126.254,-94.063,-94.898,-95.045,-95.017,-88.776,-93.554,-95.307,-90.205,-87.825,-94.033,-91.099,-92.348,-94.635,-92.155,-93.455,-93.330,-95.634,-90.332,-91.998,-94.318,-94.344,-94.676,-94.573,-95.051,-93.386,-92.023,-93.024,-93.517,-91.785,-93.662,-93.896,-92.103,-94.907,-95.093,-90.736,-94.777,-81.098,-95.787,-95.933,-92.761,-95.320,-94.014,-92.337,-94.059,-91.379,-91.982,-94.987,-90.415,-89.345,-89.536,-93.338,-93.243,-88.939,-94.211,-93.414,-93.737,-95.761,-93.078,-94.792,-93.157,-92.360,-93.566,-96.200,-91.021,-95.498,-93.337,-94.755,-94.667,-91.829,-92.968,-93.936,-91.852,-95.592,-96.024,-94.062,-92.438,-92.558,-94.309,-96.260,-92.570,-94.062,-93.127,-93.086,-92.804,-93.295,-93.519,-91.024,-93.179,-93.597,-93.668,-95.361,-91.758,-92.972,-93.588,-93.587,-94.530,-94.968,-91.804,-92.310,-94.309,-93.885
251.976,126.254,-94.688,-94.441,-95.482,-93.428,-93.451,-92.510,-94.067,-95.521,-92.793,-93.917,-93.772,-93.736,-94.692,-93.608,-93.770,-92.505,-91.562,-94.048,-92.888,-94.026,-92.422,-91.482,-92.321,-93.946,-90.838,-93.093,-94.957,-92.709,-92.539,-93.879,-94.205,-92.191,-91.980,-93.474,-92.327,-93.120,-81.192,-93.315,-93.776,-92.631,-91.925,-90.273,-93.459,-93.498,-92.209,-93.260,-92.238,-90.513,-92.577,-92.917,-92.164,-92.383,-90.915,-91.925,-88.990,-94.000,-95.578,-92.925,-92.705,-91.526,-92.757,-93.095,-92.679,-91.508,-92.510,-92.942,-93.139,-95.226,-94.992,-92.623,-93.271,-92.461,-93.405,-94.568,-94.035,-93.352,-92.090,-93.660,-92.388,-92.816,-90.895,-93.294,-93.770,-94.379,-93.565,-92.939,-91.881,-94.138,-93.923,-94.270,-94.075,-93.039,-91.104,-93.221,-94.787,-91.563,-93.745,-94.191,-93.421,-90.615,-93.346
273.099,126.254,-90.219,-93.149,-90.307,-90.854,-95.471,-92.921,-91.317,-93.269,-94.707,-91.945,-93.217,-95.995,-92.133,-97.237,-95.168,-93.976,-91.764,-91.388,-92.486,-94.090,-91.702,-93.102,-92.318,-92.845,-93.229,-94.658,-92.438,-92.587,-97.153,-93.192,-91.050,-90.816,-93.879,-94.087,-93.814,-95.076,-93.270,-94.987,-92.483,-93.225,-93.464,-92.444,-94.063,-95.365,-93.214,-92.701,-93.622,-93.418,-94.920,-92.164,-91.864,-91.613,-88.563,-94.004,-90.252,-94.074,-92.681,-93.084,-94.378,-92.853,-94.664,-92.493,-93.611,-90.624,-92.892,-93.254,-95.003,-92.918,-93.694,-94.758,-96.977,-91.760,-93.166,-92.474,-93.595,-92.361,-93.435,-93.371,-94.647,-91.603,-91.339,-90.785,-93.286,-94.810,-93.441,-94.474,-94.019,-91.632,-93.125,-93.761,-93.559,-92.515,-89.512,-91.944,-95.381,-92.714,-89.475,-91.392,-91.405,-93.160,-93.391
294.222,126.254,-93.748,-94.948,-93.505,-91.524,-94.908,-94.603,-94.756,-93.247,-94.630,-93.269,-93.586,-92.393,-93.164,-92.784,-90.420,-93.179,-94.632,-93.097,-94.384,-92.079,-94.017,-93.067,-92.403,-92.696,-93.100,-92.450,-92.322,-96.112,-92.644,-92.210,-95.089,-92.970,-92.353,-94.685,-92.598,-94.108,-92.519,-96.230,-94.686,-93.279,-92.916,-92.116,-91.945,-93.194,-95.599,-95.085,-93.681,-90.913,-91.279,-95.997,-90.501,-92.581,-91.260,-93.146,-93.024,-93.282,-91.885,-93.713,-91.991,-94.725,-95.442,-89.713,-92.731,-91.127,-95.788,-94.983,-95.755,-92.423,-93.438,-93.425,-91.452,-93.158,-92.298,-91.407,-93.624,-93.395,-91.284,-94.458,-93.743,-93.458,-92.433,-91.306,-93.005,-94.469,-93.771,-93.352,-93.709,-93.071,-93.077,-95.603,-93.866,-91.652,-94.152,-94.014,-93.782,-93.509,-92.633,-93.254,-92.446,-91.593,-93.363
315.345,126.254,-94.243,-92.541,-92.873,-91.503,-92.227,-94.362,-95.087,-94.681,-91.982,-94.157,-92.498,-91.966,-93.690,-94.112,-93.436,-92.604,-94.240,-94.817,-92.686,-92.593,-93.490,-92.166,-92.555,-93.014,-94.340,-91.793,-92.347,-91.138,-92.813,-93.944,-94.771,-92.433,-92.938,-93.528,-92.691,-82.041,-93.072,-92.058,-94.756,-93.581,-93.939,-93.932,-94.006,-93.070,-92.569,-93.513,-92.190,-92.598,-92.275,-92.913,-91.653,-93.931,-91.079,-94.433,-91.854,-94.025,-93.125,-94.091,-94.289,-94.585,-93.669,-92.053,-93.106,-91.091,-93.003,-90.975,-92.059,-91.440,-93.697,-91.610,-92.375,-93.662,-95.225,-93.861,-94.890,-93.554,-94.868,-94.151,-91.987,-95.197,-91.655,-92.460,-90.266,-92.110,-90.968,-94.445,-93.697,-93.779,-91.083,-93.453,-92.598,-94.098,-92.885,-97.455,-91.119,-94.045,-93.902,-90.183,-92.439,-93.418,-94.598
125.239,137.833,-94.511,-95.485,-93.669,-94.730,-93.104,-91.724,-92.361,-93.722,-93.477,-94.057,-93.982,-92.982,-94.787,-93.749,-91.624,-94.337,-93.728,-89.470,-93.345,-93.614,-92.723,-94.682,-94.734,-92.647,-90.299,-91.002,-94.199,-95.013,-92.651,-94.328,-93.614,-96.203,-94.244,-96.273,-92.792,-94.863,-94.219,-94.774,-94.491,-93.848,-93.294,-94.008,-92.434,-94.319,-93.846,-93.021,-91.436,-94.657,-93.641,-89.282,-93.989,-91.200,-90.921,-92.035,-92.886,-91.020,-92.304,-92.138,-93.096,-93.434,-92.692,-93.805,-93.804,-94.011,-91.860,-91.218,-91.093,-92.174,-90.480,-92.181,-91.450,-92.557,-90.904,-93.687,-92.365,-88.179,-93.042,-93.377,-94.768,-91.880,-92.205,-94.790,-95.270,-94.928,-92.211,-94.910,-92.227,-93.514,-93.304,-93.563,-91.064,-94.399,-90.420,-96.110,-94.439,-92.917,-94.632,-93.520,-95.650,-93.625,-93.478
146.362,137.833,-93.028,-94.274,-92.065,-95.702,-93.217,-91.684,-93.751,-91.496,-94.828,-94.182,-91.701,-92.338,-91.573,-93.436,-93.224,-93.401,-94.987,-92.889,-94.300,-93.325,-93.113,-92.177,-92.123,-90.965,-91.075,-91.472,-96.353,-93.195,-94.160,-93.263,-92.595,-92.055,-91.817,-93.047,-93.783,-92.768,-91.143,-94.865,-92.875,-94.012,-94.507,-93.943,-93.875,-94.166,-91.590,-94.037,-91.730,-93.968,-93.337,-94.045,-93.337,-91.969,-91.322,-91.902,-91.413,-93.419,-92.822,-93.368,-94.145,-92.952,-90.661,-91.197,-90.977,-93.776,-93.657,-93.325,-90.765,-93.076,-93.243,-93.327,-94.016,-91.645,-94.828,-91.911,-92.677,-90.353,-91.069,-93.198,-94.558,-95.142,-93.256,-93.152,-93.834,-94.566,-90.618,-93.857,-93.308,-90.830,-95.466,-91.202,-93.946,-92.400,-94.198,-93.157,-94.480,-92.844,-93.189,-92.870,-94.065,-93.886,-91.825
167.485,137.833,-92.861,-95.117,-92.649,-92.604,-95.980,-91.908,-91.617,-92.529,-93.119,-93.147,-93.805,-93.744,-93.934,-93.609,-92.796,-94.408,-93.307,-93.738,-93.227,-93.406,-96.008,-94.962,-92.450,-91.923,-93.033,-93.582,-91.868,-93.873,-92.864,-93.720,-96.234,-94.474,-94.273,-91.435,-90.743,-94.468,-95.180,-94.881,-92.290,-96.515,-93.258,-94.224,-92.414,-92.242,-93.834,-94.148,-95.699,-94.091,-91.091,-90.970,-94.517,-91.750,-87.794,-94.863,-93.154,-93.637,-94.944,-92.340,-93.554,-92.794,-92.406,-91.414,-92.040,-93.619,-93.088,-94.360,-93.695,-94.267,-93.056,-93.266,-93.426,-93.455,-93.738,-92.815,-94.030,-86.301,-93.140,-93.531,-93.471,-96.294,-94.281,-96.458,-94.177,-94.834,-93.893,-91.662,-92.432,-92.884,-93.691,-91.864,-95.264,-91.912,-95.213,-92.262,-94.878,-94.793,-94.732,-95.050,-92.345,-92.272,-93.925
188.608,137.833,-91.629,-90.726,-93.735,-91.365,-92.394,-93.285,-92.223,-94.067,-91.737,-95.592,-93.285,-94.747,-92.173,-93.290,-95.144,-92.931,-94.455,-95.389,-94.795,-95.703,-92.726,-90.499,-94.495,-93.287,-92.890,-94.483,-95.333,-93.161,-90.616,-92.084,-92.444,-93.573,-94.190,-94.005,-93.985,-94.214,-92.298,-94.033,-93.576,-94.239,-93.018,-93.732,-93.474,-93.965,-92.974,-92.710,-91.823,-95.277,-92.413,-92.464,-94.507,-92.685,-92.157,-94.370,-90.953,-94.111,-96.374,-93.898,-94.667,-94.534,-92.097,-93.003,-92.826,-93.635,-91.113,-92.882,-94.752,-92.762,-91.898,-89.134,-92.072,-94.119,-91.367,-92.181,-95.252,-89.335,-94.428,-92.717,-94.127,-93.401,-94.669,-94.109,-92.506,-92.154,-94.804,-90.909,-92.965,-92.878,-93.371,-91.996,-94.550,-93.939,-91.032,-93.216,-89.248,-91.110,-92.235,-94.089,-94.763,-93.865,-91.708
209.731,137.833,-91.029,-94.519,-94.792,-92.177,-93.460,-92.163,-94.615,-95.148,-95.035,-94.701,-92.585,-94.006,-92.235,-96.480,-92.638,-91.523,-95.500,-96.896,-96.156,-94.969,-92.410,-93.733,-92.111,-92.194,-94.349,-92.324,-90.793,-92.692,-93.877,-91.410,-93.945,-90.825,-90.326,-94.872,-94.750,-82.962,-91.735,-91.343,-93.742,-92.769,-92.732,-93.336,-94.056,-93.864,-93.727,-95.506,-90.956,-91.896,-93.551,-92.294,-89.514,-91.583,-93.883,-93.821,-92.273,-93.652,-92.959,-93.311,-92.531,-93.145,-93.104,-91.959,-92.784,-91.107,-93.646,-93.154,-91.899,-92.040,-93.415,-91.112,-92.194,-92.222,-91.931,-95.529,-90.995,-88.104,-91.899,-93.949,-94.649,-91.426,-93.213,-94.100,-92.575,-93.829,-91.613,-95.798,-92.615,-91.129,-94.475,-92.302,-93.845,-95.985,-93.606,-94.434,-92.570,-91.821,-92.294,-94.920,-92.352,-93.076,-90.910
230.854,137.833,-94.589,-93.370,-92.497,-93.101,-91.455,-95.375,-93.884,-94.260,-91.967,-94.625,-95.393,-91.200,-94.123,-93.327,-93.102,-93.739,-91.918,-94.163,-91.880,-95.043,-94.850,-93.026,-92.421,-93.683,-90.924,-96.594,-93.781,-92.661,-94.338,-94.934,-92.394,-93.443,-92.658,-91.082,-95.306,-93.302,-90.896,-95.943,-91.203,-91.444,-93.397,-94.069,-92.373,-92.796,-92.629,-94.166,-94.617,-91.467,-92.158,-94.350,-93.960,-92.262,-89.231,-94.209,-93.001,-94.381,-92.651,-93.252,-91.646,-93.346,-93.591,-93.610,-92.592,-92.160,-95.631,-94.369,-95.387,-92.454,-94.112,-93.282,-94.954,-93.022,-91.753,-90.304,-93.401,-90.688,-93.683,-94.177,-93.392,-90.957,-92.683,-95.213,-91.454,-91.609,-94.444,-93.702,-94.669,-92.409,-91.198,-92.392,-97.268,-95.016,-93.966,-91.916,-94.664,-95.080,-91.100,-91.760,-94.462,-93.772,-93.986
