PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
224.658,85.601,-100.122,-101.007,-102.334,-101.773,-100.484,-101.607,-100.145,-98.316,-99.686,-99.596,-101.682,-101.446,-100.798,-102.833,-102.741,-99.003,-100.820,-102.325,-100.359,-99.423,-99.171,-102.782,-100.840,-101.612,-101.860,-102.125,-100.992,-100.642,-100.257,-99.048,-101.290,-99.315,-102.356,-101.725,-101.829,-99.903,-102.815,-96.529,-100.270,-97.952,-101.123,-98.992,-101.326,-100.727,-101.310,-99.605,-100.389,-98.620,-98.264,-100.799,-95.981,-102.085,-98.528,-94.626,-94.461,-99.718,-97.216,-101.589,-99.662,-101.299,-102.046,-95.479,-100.960,-96.071,-100.330,-101.803,-102.772,-98.805,-100.280,-99.666,-100.630,-100.358,-95.493,-100.011,-100.298,-98.345,-99.023,-100.930,-101.742,-99.113,-101.638,-101.626,-100.179,-100.481,-99.926,-99.419,-101.890,-100.909,-100.562,-100.511,-100.594,-99.592,-98.220,-102.433,-99.126,-100.161,-101.548,-99.829,-98.787,-101.347,-90.689
234.613,85.601,-99.491,-100.693,-101.169,-101.182,-99.445,-102.230,-100.971,-101.347,-99.346,-100.395,-101.940,-100.183,-99.163,-101.071,-100.189,-100.536,-101.377,-99.235,-99.127,-98.888,-99.353,-84.255,-101.011,-102.335,-101.204,-101.474,-103.408,-101.863,-97.808,-101.018,-100.679,-100.284,-102.250,-100.267,-100.249,-99.924,-99.815,-98.814,-103.159,-101.853,-101.129,-97.964,-101.701,-101.591,-99.699,-100.973,-101.360,-101.123,-99.147,-101.860,-95.911,-103.118,-99.581,-97.432,-95.306,-102.105,-100.371,-99.621,-99.290,-98.824,-99.645,-97.246,-100.957,-101.240,-101.293,-101.306,-101.711,-99.724,-97.041,-100.913,-99.925,-101.879,-97.297,-97.225,-100.343,-98.375,-98.585,-102.796,-98.671,-99.648,-101.585,-100.479,-101.287,-98.092,-99.963,-100.921,-100.692,-101.199,-102.613,-98.251,-97.582,-102.361,-99.059,-99.010,-96.446,-99.973,-100.339,-96.920,-101.550,-102.250,-91.131
244.567,85.601,-101.176,-98.568,-101.085,-101.836,-99.528,-101.870,-101.571,-100.873,-101.368,-100.503,-104.151,-102.110,-100.906,-101.359,-100.354,-100.802,-99.127,-101.190,-102.522,-98.665,-101.159,-83.936,-98.645,-84.547,-100.390,-99.414,-99.937,-102.311,-97.232,-102.498,-99.611,-96.935,-100.940,-101.711,-98.203,-99.078,-99.545,-101.480,-101.705,-100.178,-100.958,-98.461,-98.798,-101.287,-101.517,-99.101,-101.338,-97.817,-99.783,-101.483,-99.482,-101.499,-101.768,-94.119,-97.149,-101.657,-101.859,-97.185,-100.560,-99.770,-102.998,-98.560,-101.724,-96.635,-100.045,-99.495,-103.648,-99.198,-100.352,-101.866,-101.054,-102.165,-96.588,-100.815,-100.415,-101.204,-102.108,-101.425,-101.992,-97.730,-100.861,-102.602,-102.011,-100.409,-101.295,-98.449,-102.379,-99.182,-102.043,-100.888,-98.859,-101.926,-98.909,-102.795,-98.413,-102.160,-99.830,-99.154,-102.832,-102.735,-91.535
254.521,85.601,-100.824,-101.369,-101.520,-101.248,-102.702,-102.265,-101.941,-100.511,-100.030,-100.338,-101.850,-101.120,-102.953,-99.396,-102.048,-102.077,-101.845,-102.568,-99.381,-100.223,-101.744,-102.452,-101.667,-101.160,-100.663,-102.162,-99.527,-103.241,-100.593,-98.609,-98.385,-101.822,-101.053,-99.919,-99.922,-98.777,-99.907,-100.819,-100.432,-96.551,-95.244,-99.928,-98.637,-101.610,-101.602,-100.083,-101.201,-100.713,-96.700,-101.283,-96.003,-100.946,-101.093,-95.735,-94.547,-101.472,-100.932,-98.940,-101.617,-99.142,-101.064,-100.437,-100.359,-96.518,-97.342,-101.575,-102.686,-98.880,-99.278,-98.342,-99.268,-102.659,-99.311,-101.352,-101.658,-96.997,-101.723,-99.789,-100.792,-100.426,-100.922,-101.286,-101.192,-96.343,-100.502,-100.550,-98.405,-99.488,-102.739,-101.198,-99.028,-101.993,-99.298,-101.992,-100.790,-99.440,-100.367,-97.789,-101.707,-101.436,-91.172
264.476,85.601,-99.089,-101.682,-98.937,-101.995,-102.630,-104.084,-99.371,-99.526,-98.587,-102.334,-99.803,-100.835,-101.625,-102.172,-100.716,-101.383,-102.003,-102.203,-99.482,-99.581,-99.751,-102.343,-100.247,-98.863,-100.388,-101.358,-101.434,-102.073,-100.188,-99.894,-97.793,-101.285,-101.237,-101.585,-102.180,-101.128,-101.069,-99.323,-102.113,-97.783,-99.385,-100.411,-102.033,-101.762,-100.867,-98.769,-100.761,-101.408,-96.831,-101.824,-100.759,-101.482,-98.859,-95.689,-91.257,-99.316,-101.038,-98.816,-100.189,-98.791,-102.236,-101.341,-101.036,-99.278,-99.693,-99.018,-102.297,-100.433,-97.477,-101.371,-101.234,-101.997,-95.735,-99.553,-100.152,-99.603,-101.729,-101.419,-102.800,-99.608,-102.196,-102.411,-101.259,-97.823,-100.767,-100.761,-101.048,-100.191,-102.438,-97.489,-98.816,-102.622,-101.141,-101.970,-99.103,-100.367,-100.724,-101.233,-101.120,-100.800,-93.296
274.430,85.601,-101.026,-98.020,-99.004,-102.026,-101.968,-100.230,-100.726,-101.182,-101.398,-101.667,-101.798,-101.019,-100.397,-101.368,-102.617,-103.123,-102.625,-102.059,-97.903,-97.886,-100.370,-102.425,-102.207,-101.207,-102.395,-100.615,-100.754,-102.119,-97.668,-101.892,-100.961,-97.549,-101.788,-100.577,-101.510,-100.031,-101.509,-100.290,-100.697,-98.700,-97.903,-98.766,-101.604,-101.559,-99.972,-99.708,-101.135,-99.386,-98.678,-101.522,-100.038,-101.593,-98.529,-91.686,-90.979,-100.252,-99.450,-96.970,-101.522,-99.906,-101.252,-98.028,-101.460,-99.411,-101.291,-102.159,-101.014,-101.716,-101.525,-101.237,-98.159,-101.686,-98.092,-100.994,-100.837,-99.482,-98.807,-99.042,-101.885,-98.684,-98.900,-101.706,-102.877,-98.122,-101.350,-99.170,-101.118,-99.067,-101.621,-99.285,-100.597,-101.647,-100.118,-102.678,-97.662,-102.119,-97.952,-96.136,-99.868,-102.612,-91.937
284.384,85.601,-100.876,-100.302,-101.510,-102.309,-102.746,-99.408,-101.635,-101.258,-102.603,-101.155,-102.305,-100.459,-100.775,-100.989,-101.319,-100.478,-102.196,-101.676,-99.891,-100.623,-100.619,-102.539,-100.247,-82.806,-100.360,-102.131,-101.462,-101.097,-100.941,-100.157,-98.980,-99.059,-101.871,-100.862,-99.562,-99.435,-100.983,-99.004,-103.180,-97.806,-100.508,-102.473,-99.877,-101.980,-100.052,-96.021,-99.085,-101.030,-99.980,-101.751,-98.672,-101.310,-101.132,-95.245,-92.798,-99.550,-98.768,-102.435,-99.414,-98.820,-101.370,-99.834,-100.191,-102.489,-100.088,-102.635,-100.126,-102.511,-99.778,-102.419,-97.800,-102.407,-98.422,-102.150,-100.904,-99.343,-99.899,-99.939,-101.537,-99.990,-100.697,-101.709,-101.536,-97.662,-100.428,-99.818,-100.442,-98.515,-102.065,-101.739,-96.713,-100.300,-101.788,-100.780,-99.610,-99.562,-102.268,-100.954,-102.182,-100.961,-92.621
294.338,85.601,-101.250,-102.118,-101.272,-101.517,-100.381,-102.243,-101.951,-102.343,-98.071,-101.253,-101.856,-100.429,-101.424,-101.880,-102.786,-102.395,-101.487,-100.941,-100.701,-99.359,-100.434,-101.362,-99.833,-103.969,-100.866,-101.484,-101.071,-102.186,-96.646,-99.074,-101.019,-101.264,-102.284,-101.686,-100.746,-100.296,-101.937,-98.459,-101.229,-100.045,-101.435,-100.447,-99.151,-102.001,-98.926,-101.029,-99.012,-98.550,-98.105,-102.323,-96.443,-102.546,-100.510,-94.791,-94.791,-102.494,-99.747,-98.180,-100.728,-100.371,-99.877,-99.562,-102.961,-96.452,-101.427,-100.639,-100.845,-101.714,-100.072,-101.963,-102.351,-104.613,-98.462,-99.681,-100.416,-101.371,-100.310,-100.774,-99.799,-100.363,-100.999,-101.180,-101.730,-98.873,-98.211,-99.903,-100.051,-100.163,-101.108,-99.039,-97.265,-100.106,-96.908,-102.772,-97.826,-99.110,-100.957,-100.886,-102.805,-103.405,-91.979
304.293,85.601,-99.323,-101.109,-99.827,-100.916,-98.930,-102.562,-101.825,-101.201,-98.638,-101.223,-101.965,-99.909,-101.870,-102.267,-101.579,-100.330,-102.604,-99.950,-101.798,-97.868,-101.134,-103.383,-100.981,-98.658,-102.692,-102.594,-99.022,-103.450,-98.300,-100.878,-100.479,-99.182,-102.459,-100.119,-101.579,-99.047,-101.897,-101.738,-99.403,-101.427,-98.282,-100.568,-100.464,-100.536,-101.668,-102.073,-99.619,-101.782,-98.601,-102.537,-101.339,-102.577,-98.268,-96.996,-91.242,-99.242,-96.993,-100.325,-100.929,-99.953,-100.952,-98.451,-98.521,-96.108,-99.497,-100.038,-102.681,-100.607,-102.293,-102.043,-100.602,-102.599,-97.952,-98.578,-102.460,-100.790,-103.338,-100.192,-100.635,-99.049,-99.457,-102.118,-102.188,-99.091,-101.549,-101.025,-100.767,-100.288,-100.882,-98.920,-98.699,-101.327,-99.535,-101.631,-99.342,-101.654,-99.743,-100.802,-100.097,-100.998,-91.412
314.247,85.601,-101.545,-101.346,-102.361,-101.850,-101.841,-102.912,-100.398,-100.609,-99.993,-101.483,-102.496,-100.007,-100.674,-101.539,-100.262,-99.194,-100.329,-101.948,-100.949,-99.074,-102.385,-84.915,-101.014,-100.865,-100.767,-102.302,-101.215,-101.560,-100.872,-99.778,-97.494,-100.897,-102.973,-99.800,-101.626,-99.070,-100.770,-99.948,-101.822,-100.537,-100.697,-99.344,-101.508,-101.165,-100.181,-101.791,-101.693,-98.454,-98.810,-100.851,-100.498,-102.472,-98.502,-91.832,-94.719,-101.421,-100.105,-97.712,-101.816,-100.371,-101.108,-99.666,-101.570,-96.432,-101.040,-101.553,-102.394,-99.612,-99.370,-99.882,-99.907,-101.617,-99.778,-100.619,-99.779,-98.887,-99.321,-101.821,-99.969,-98.510,-100.118,-98.688,-101.256,-96.421,-99.885,-100.101,-100.253,-98.396,-100.655,-102.721,-99.317,-99.861,-101.406,-101.060,-98.142,-100.726,-99.974,-98.564,-100.837,-101.066,-91.041
125.116,100.236,-99.605,-99.165,-100.952,-102.976,-99.449,-101.182,-99.356,-100.734,-100.333,-100.742,-102.372,-98.440,-102.101,-101.632,-101.961,-99.408,-100.647,-100.293,-100.041,-101.960,-101.072,-101.102,-100.592,-101.317,-102.693,-102.204,-101.170,-102.830,-99.906,-101.249,-102.096,-100.162,-101.719,-99.842,-102.638,-101.845,-99.378,-102.217,-101.755,-100.816,-98.407,-99.706,-98.214,-100.412,-101.133,-97.415,-98.383,-100.612,-97.500,-100.849,-97.882,-99.757,-100.274,-96.180,-93.067,-101.689,-100.543,-99.883,-96.709,-101.166,-103.262,-100.686,-101.798,-96.996,-101.038,-100.499,-102.194,-102.104,-94.844,-101.712,-101.453,-103.484,-94.616,-99.234,-100.276,-99.686,-102.881,-100.179,-102.099,-99.807,-99.161,-100.728,-102.295,-99.940,-101.106,-102.014,-102.588,-99.594,-100.885,-103.071,-100.703,-100.956,-100.175,-102.662,-97.492,-101.083,-102.903,-102.791,-99.923,-100.361,-89.005
135.070,100.236,-99.853,-101.465,-102.704,-100.259,-100.498,-100.758,-100.765,-102.842,-102.051,-101.769,-102.222,-97.841,-101.950,-101.943,-101.901,-101.364,-100.464,-99.274,-100.335,-100.110,-98.290,-104.420,-101.306,-83.721,-100.754,-101.830,-100.114,-103.293,-100.694,-101.685,-101.332,-97.659,-102.859,-100.444,-102.629,-99.578,-101.015,-99.108,-101.502,-100.548,-99.348,-101.396,-101.517,-102.509,-100.886,-101.524,-101.368,-101.572,-99.418,-100.506,-98.223,-99.594,-100.221,-97.478,-96.278,-100.063,-100.829,-96.673,-101.353,-100.111,-101.318,-100.709,-99.592,-97.454,-99.452,-102.760,-101.642,-97.002,-99.721,-101.351,-99.418,-101.945,-97.976,-98.130,-102.075,-100.169,-101.156,-102.761,-101.595,-100.203,-101.726,-101.948,-102.022,-97.971,-99.060,-101.775,-99.789,-98.340,-101.649,-101.239,-100.013,-101.022,-98.671,-104.077,-97.594,-98.645,-103.849,-102.401,-103.386,-100.716,-88.515
145.024,100.236,-99.903,-101.716,-100.886,-101.791,-102.887,-99.416,-102.677,-101.704,-98.220,-100.864,-101.201,-98.624,-102.174,-102.515,-102.130,-98.698,-101.846,-103.275,-101.032,-100.722,-102.328,-103.720,-101.293,-83.183,-101.795,-102.994,-101.018,-101.530,-99.721,-99.168,-98.991,-100.771,-101.340,-102.028,-97.584,-100.057,-101.419,-101.503,-102.369,-100.843,-98.232,-99.399,-98.340,-102.413,-100.532,-99.690,-99.854,-100.838,-98.956,-98.957,-98.706,-102.491,-101.043,-97.665,-94.397,-102.160,-101.504,-98.158,-98.311,-99.627,-103.036,-101.182,-101.145,-100.854,-101.167,-102.412,-102.458,-99.519,-98.275,-101.027,-99.346,-102.639,-96.121,-99.798,-102.240,-101.069,-101.144,-102.821,-102.022,-97.709,-99.733,-100.523,-102.220,-100.687,-100.983,-100.533,-98.318,-99.816,-100.876,-99.448,-98.448,-102.069,-96.840,-104.024,-102.359,-99.593,-100.185,-101.175,-102.354,-102.312,-89.690
154.979,100.236,-100.446,-100.997,-101.145,-101.849,-101.374,-102.912,-101.657,-100.837,-100.614,-100.398,-102.244,-99.174,-100.464,-100.935,-101.565,-99.673,-101.012,-102.111,-100.447,-98.774,-102.091,-102.578,-100.069,-100.592,-102.972,-101.342,-98.168,-101.862,-101.790,-101.809,-101.930,-101.041,-101.007,-99.674,-102.866,-99.633,-102.091,-100.997,-100.094,-100.400,-100.753,-99.751,-101.306,-101.146,-100.800,-98.323,-98.456,-102.416,-98.407,-102.223,-97.869,-99.533,-100.104,-96.810,-100.809,-100.799,-98.950,-100.115,-99.781,-101.678,-102.792,-99.978,-102.874,-99.651,-100.357,-102.564,-101.389,-100.816,-101.824,-101.401,-102.839,-101.980,-96.458,-98.756,-102.665,-96.857,-101.417,-102.788,-99.192,-100.159,-102.043,-100.938,-102.398,-98.237,-102.160,-98.621,-101.510,-99.489,-101.907,-98.095,-100.141,-102.367,-98.274,-101.658,-99.640,-98.631,-100.592,-101.822,-100.213,-102.428,-89.663
164.933,100.236,-100.485,-100.540,-100.435,-99.211,-102.090,-100.869,-102.308,-101.927,-100.260,-101.227,-100.619,-98.485,-102.033,-101.721,-101.050,-100.857,-100.911,-99.620,-101.953,-100.678,-101.761,-101.040,-101.027,-100.886,-99.310,-101.647,-98.754,-102.990,-103.177,-102.705,-99.671,-99.473,-102.272,-98.271,-100.978,-100.637,-102.831,-100.754,-102.151,-102.144,-98.345,-98.302,-98.364,-103.418,-101.071,-97.673,-102.771,-99.334,-98.572,-102.159,-96.372,-99.924,-98.597,-94.762,-93.877,-98.560,-100.393,-102.883,-99.340,-98.350,-101.453,-99.016,-103.835,-95.785,-102.030,-103.436,-101.332,-101.477,-99.545,-101.409,-97.838,-103.313,-97.354,-101.290,-101.178,-97.931,-100.625,-102.935,-100.793,-100.750,-100.235,-101.897,-101.870,-96.752,-100.259,-99.174,-99.764,-102.608,-103.227,-100.234,-98.798,-100.519,-98.770,-101.072,-101.329,-99.886,-102.191,-102.486,-101.052,-102.262,-89.490
174.887,100.236,-102.041,-100.499,-102.833,-100.362,-100.064,-102.687,-102.032,-102.037,-101.034,-101.064,-103.263,-102.618,-100.907,-101.864,-101.219,-100.003,-101.661,-99.470,-102.093,-100.774,-100.413,-83.827,-99.913,-83.715,-98.310,-101.655,-97.757,-102.118,-98.557,-101.529,-101.603,-100.695,-100.230,-100.573,-100.293,-101.102,-102.433,-98.911,-102.881,-96.858,-102.356,-99.711,-97.368,-102.629,-99.923,-100.218,-99.457,-101.335,-100.011,-101.786,-99.811,-101.646,-100.491,-94.072,-93.692,-102.167,-99.556,-100.511,-101.045,-98.862,-101.496,-99.930,-99.700,-100.460,-98.899,-99.840,-99.844,-99.370,-97.432,-101.301,-99.154,-100.908,-97.209,-101.243,-100.727,-100.983,-101.523,-102.543,-101.368,-99.045,-101.407,-101.858,-102.948,-97.362,-99.509,-99.824,-102.030,-100.753,-100.941,-100.243,-97.189,-101.580,-99.194,-103.009,-99.423,-100.122,-102.597,-100.087,-99.755,-100.236,-88.982
