PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBm)
256.802,145.603,-83.740
260.205,145.603,-84.846
263.609,145.603,-84.303
267.012,145.603,-83.577
270.415,145.603,-84.188
273.819,145.603,-84.221
277.222,145.603,-83.828
280.625,145.603,-83.256
232.979,149.437,-84.740
236.382,149.437,-82.843
239.786,149.437,-84.556
243.189,149.437,-84.251
246.592,149.437,-83.815
249.996,149.437,-84.584
253.399,149.437,-84.568
256.802,149.437,-83.368
260.205,149.437,-83.764
263.609,149.437,-84.226
267.012,149.437,-84.559
270.415,149.437,-83.409
273.819,149.437,-82.664
277.222,149.437,-84.079
280.625,149.437,-84.423
232.979,153.270,-84.139
236.382,153.270,-84.389
239.786,153.270,-84.696
243.189,153.270,-85.101
246.592,153.270,-84.483
249.996,153.270,-84.717
253.399,153.270,-82.964
256.802,153.270,-83.664
260.205,153.270,-84.276
263.609,153.270,-84.026
267.012,153.270,-83.466
270.415,153.270,-84.800
273.819,153.270,-85.049
277.222,153.270,-83.259
280.625,153.270,-84.370
232.979,157.103,-84.964
236.382,157.103,-85.034
239.786,157.103,-85.487
243.189,157.103,-85.671
246.592,157.103,-85.463
249.996,157.103,-84.058
253.399,157.103,-85.228
256.802,157.103,-84.711
260.205,157.103,-82.051
263.609,157.103,-82.525
267.012,157.103,-85.039
270.415,157.103,-84.309
273.819,157.103,-84.409
277.222,157.103,-83.134
280.625,157.103,-84.713
232.979,160.937,-83.607
236.382,160.937,-85.657
239.786,160.937,-85.748
243.189,160.937,-85.486
246.592,160.937,-84.968
249.996,160.937,-84.449
253.399,160.937,-83.921
256.802,160.937,-83.257
260.205,160.937,-85.866
263.609,160.937,-85.312
267.012,160.937,-85.128
270.415,160.937,-84.213
273.819,160.937,-84.618
277.222,160.937,-83.272
280.625,160.937,-84.795
232.979,164.770,-85.890
236.382,164.770,-85.081
239.786,164.770,-85.574
243.189,164.770,-85.204
246.592,164.770,-85.524
249.996,164.770,-84.384
253.399,164.770,-85.445
256.802,164.770,-85.159
260.205,164.770,-85.450
263.609,164.770,-85.007
267.012,164.770,-84.230
270.415,164.770,-85.214
273.819,164.770,-84.413
277.222,164.770,-84.181
280.625,164.770,-84.469
232.979,168.603,-86.090
236.382,168.603,-86.583
239.786,168.603,-84.779
243.189,168.603,-86.131
246.592,168.603,-85.125
249.996,168.603,-83.936
253.399,168.603,-85.350
256.802,168.603,-84.749
260.205,168.603,-82.617
263.609,168.603,-83.086
267.012,168.603,-84.581
270.415,168.603,-85.860
273.819,168.603,-85.044
277.222,168.603,-85.281
280.625,168.603,-85.604
