PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBm)
268.631,109.282,-89.483
271.836,109.282,-90.088
275.040,109.282,-84.553
278.245,109.282,-89.439
281.449,109.282,-91.189
284.653,109.282,-86.675
287.858,109.282,-88.516
291.062,109.282,-89.327
294.267,109.282,-89.246
297.471,109.282,-89.589
300.675,109.282,-90.050
303.880,109.282,-90.198
307.084,109.282,-88.565
310.289,109.282,-86.198
313.493,109.282,-83.017
316.698,109.282,-90.178
319.902,109.282,-89.426
323.106,109.282,-89.103
326.311,109.282,-89.517
137.250,112.079,-81.251
140.455,112.079,-81.196
143.659,112.079,-81.370
146.863,112.079,-80.651
150.068,112.079,-79.705
153.272,112.079,-80.345
156.477,112.079,-81.159
159.681,112.079,-79.729
162.886,112.079,-80.502
166.090,112.079,-79.305
169.294,112.079,-80.205
172.499,112.079,-79.668
175.703,112.079,-79.935
178.908,112.079,-79.354
182.112,112.079,-78.455
185.316,112.079,-80.468
188.521,112.079,-80.745
191.725,112.079,-80.472
194.930,112.079,-79.510
198.134,112.079,-79.676
201.339,112.079,-80.484
204.543,112.079,-80.985
207.747,112.079,-78.619
210.952,112.079,-79.570
214.156,112.079,-81.579
217.361,112.079,-80.081
220.565,112.079,-81.406
223.769,112.079,-82.110
226.974,112.079,-81.660
230.178,112.079,-82.738
233.383,112.079,-83.325
236.587,112.079,-82.341
239.792,112.079,-84.055
242.996,112.079,-84.319
246.200,112.079,-84.166
249.405,112.079,-85.281
252.609,112.079,-86.203
255.814,112.079,-86.334
259.018,112.079,-88.094
262.222,112.079,-87.593
265.427,112.079,-89.070
268.631,112.079,-89.335
271.836,112.079,-88.699
275.040,112.079,-88.645
278.245,112.079,-87.234
281.449,112.079,-86.903
284.653,112.079,-85.784
287.858,112.079,-87.319
291.062,112.079,-85.510
294.267,112.079,-88.585
297.471,112.079,-90.057
300.675,112.079,-90.096
303.880,112.079,-90.551
307.084,112.079,-89.531
310.289,112.079,-90.212
313.493,112.079,-89.653
316.698,112.079,-87.728
319.902,112.079,-86.676
323.106,112.079,-90.546
326.311,112.079,-89.680
137.250,114.877,-82.112
140.455,114.877,-80.431
143.659,114.877,-80.776
146.863,114.877,-81.455
150.068,114.877,-81.031
153.272,114.877,-80.230
156.477,114.877,-80.114
159.681,114.877,-79.411
162.886,114.877,-79.910
166.090,114.877,-79.851
169.294,114.877,-79.616
172.499,114.877,-79.358
175.703,114.877,-80.076
178.908,114.877,-79.921
182.112,114.877,-78.454
185.316,114.877,-80.453
188.521,114.877,-78.386
191.725,114.877,-79.403
194.930,114.877,-80.128
198.134,114.877,-78.821
201.339,114.877,-80.534
204.543,114.877,-80.396
207.747,114.877,-81.296
210.952,114.877,-79.639
214.156,114.877,-80.083
217.361,114.877,-81.353
220.565,114.877,-81.581
223.769,114.877,-81.971
226.974,114.877,-81.757
230.178,114.877,-82.280
233.383,114.877,-82.658
236.587,114.877,-83.984
239.792,114.877,-83.865
242.996,114.877,-84.602
246.200,114.877,-84.544
249.405,114.877,-85.688
252.609,114.877,-87.229
255.814,114.877,-88.071
259.018,114.877,-87.593
262.222,114.877,-88.461
265.427,114.877,-89.236
268.631,114.877,-88.314
271.836,114.877,-90.188
275.040,114.877,-88.389
278.245,114.877,-90.000
281.449,114.877,-89.535
284.653,114.877,-87.953
287.858,114.877,-86.964
291.062,114.877,-86.775
294.267,114.877,-86.130
297.471,114.877,-86.573
300.675,114.877,-85.217
303.880,114.877,-88.888
307.084,114.877,-85.959
310.289,114.877,-83.278
313.493,114.877,-86.121
316.698,114.877,-87.372
319.902,114.877,-86.047
323.106,114.877,-89.035
326.311,114.877,-89.645
137.250,117.675,-81.300
140.455,117.675,-80.643
143.659,117.675,-79.943
146.863,117.675,-79.830
150.068,117.675,-79.290
153.272,117.675,-80.510
156.477,117.675,-79.601
159.681,117.675,-79.876
162.886,117.675,-79.419
166.090,117.675,-79.501
169.294,117.675,-80.683
172.499,117.675,-78.480
175.703,117.675,-79.231
178.908,117.675,-79.691
182.112,117.675,-80.201
185.316,117.675,-80.201
188.521,117.675,-79.753
191.725,117.675,-79.393
194.930,117.675,-79.512
198.134,117.675,-79.851
201.339,117.675,-80.563
204.543,117.675,-79.521
207.747,117.675,-80.357
210.952,117.675,-80.460
214.156,117.675,-80.521
217.361,117.675,-80.281
220.565,117.675,-81.036
223.769,117.675,-80.374
226.974,117.675,-80.300
230.178,117.675,-82.474
233.383,117.675,-83.249
236.587,117.675,-82.406
239.792,117.675,-83.099
242.996,117.675,-84.300
246.200,117.675,-85.123
249.405,117.675,-86.172
252.609,117.675,-87.183
255.814,117.675,-86.226
259.018,117.675,-87.277
262.222,117.675,-88.106
265.427,117.675,-89.548
268.631,117.675,-89.430
271.836,117.675,-89.764
275.040,117.675,-90.236
278.245,117.675,-90.669
281.449,117.675,-86.987
284.653,117.675,-84.814
287.858,117.675,-86.949
291.062,117.675,-86.586
294.267,117.675,-88.569
297.471,117.675,-90.048
300.675,117.675,-87.050
303.880,117.675,-89.375
307.084,117.675,-90.191
310.289,117.675,-90.996
313.493,117.675,-88.781
316.698,117.675,-86.022
319.902,117.675,-87.296
323.106,117.675,-89.965
326.311,117.675,-91.374
137.250,120.472,-80.903
140.455,120.472,-80.807
143.659,120.472,-79.414
146.863,120.472,-80.200
150.068,120.472,-81.410
153.272,120.472,-79.662
156.477,120.472,-80.752
159.681,120.472,-78.525
162.886,120.472,-80.280
166.090,120.472,-79.947
169.294,120.472,-80.017
172.499,120.472,-78.554
175.703,120.472,-79.148
178.908,120.472,-79.302
182.112,120.472,-79.562
185.316,120.472,-80.102
188.521,120.472,-79.330
191.725,120.472,-79.740
194.930,120.472,-79.545
198.134,120.472,-79.837
201.339,120.472,-79.964
204.543,120.472,-79.990
207.747,120.472,-80.743
210.952,120.472,-80.187
214.156,120.472,-80.908
217.361,120.472,-80.380
220.565,120.472,-80.555
223.769,120.472,-81.876
226.974,120.472,-81.272
230.178,120.472,-81.380
233.383,120.472,-82.869
236.587,120.472,-84.061
239.792,120.472,-83.819
242.996,120.472,-84.931
246.200,120.472,-85.137
249.405,120.472,-85.081
252.609,120.472,-87.366
255.814,120.472,-87.830
259.018,120.472,-88.578
262.222,120.472,-89.328
265.427,120.472,-89.137
268.631,120.472,-89.150
271.836,120.472,-89.771
275.040,120.472,-88.705
278.245,120.472,-88.054
281.449,120.472,-87.323
284.653,120.472,-87.780
287.858,120.472,-88.346
291.062,120.472,-90.367
294.267,120.472,-90.682
297.471,120.472,-90.506
300.675,120.472,-90.264
303.880,120.472,-82.162
307.084,120.472,-84.487
310.289,120.472,-89.210
313.493,120.472,-89.171
316.698,120.472,-91.116
319.902,120.472,-87.815
323.106,120.472,-89.450
326.311,120.472,-90.020
137.250,123.270,-80.198
140.455,123.270,-79.996
143.659,123.270,-79.235
146.863,123.270,-80.207
150.068,123.270,-79.424
153.272,123.270,-80.123
156.477,123.270,-78.998
159.681,123.270,-79.559
162.886,123.270,-78.842
166.090,123.270,-79.532
169.294,123.270,-80.172
172.499,123.270,-80.179
175.703,123.270,-79.754
178.908,123.270,-79.902
182.112,123.270,-79.718
185.316,123.270,-79.505
188.521,123.270,-79.523
191.725,123.270,-79.889
194.930,123.270,-80.233
198.134,123.270,-79.840
201.339,123.270,-81.090
204.543,123.270,-80.576
207.747,123.270,-80.297
210.952,123.270,-80.898
214.156,123.270,-80.913
217.361,123.270,-81.441
220.565,123.270,-80.431
223.769,123.270,-81.843
226.974,123.270,-82.126
230.178,123.270,-83.013
233.383,123.270,-82.995
236.587,123.270,-82.679
239.792,123.270,-84.323
242.996,123.270,-85.154
246.200,123.270,-84.154
249.405,123.270,-85.566
252.609,123.270,-86.144
255.814,123.270,-87.843
259.018,123.270,-86.592
262.222,123.270,-89.457
265.427,123.270,-88.634
268.631,123.270,-87.918
271.836,123.270,-88.628
275.040,123.270,-88.399
278.245,123.270,-86.917
281.449,123.270,-87.435
284.653,123.270,-89.124
287.858,123.270,-84.402
291.062,123.270,-82.307
294.267,123.270,-87.599
297.471,123.270,-86.004
300.675,123.270,-83.662
303.880,123.270,-90.130
307.084,123.270,-89.867
310.289,123.270,-90.783
313.493,123.270,-88.719
316.698,123.270,-90.258
319.902,123.270,-89.732
323.106,123.270,-91.070
326.311,123.270,-84.190
137.250,126.067,-80.425
140.455,126.067,-80.303
143.659,126.067,-80.808
146.863,126.067,-80.830
150.068,126.067,-79.598
153.272,126.067,-79.856
156.477,126.067,-79.574
159.681,126.067,-79.647
162.886,126.067,-80.206
166.090,126.067,-80.112
169.294,126.067,-79.830
172.499,126.067,-79.713
175.703,126.067,-79.570
178.908,126.067,-80.051
182.112,126.067,-78.117
185.316,126.067,-81.587
188.521,126.067,-80.624
191.725,126.067,-79.182
194.930,126.067,-80.194
198.134,126.067,-80.583
201.339,126.067,-79.348
204.543,126.067,-80.322
207.747,126.067,-80.490
210.952,126.067,-80.697
214.156,126.067,-81.574
217.361,126.067,-82.036
220.565,126.067,-82.719
223.769,126.067,-79.681
226.974,126.067,-81.769
230.178,126.067,-83.188
233.383,126.067,-83.624
236.587,126.067,-84.305
239.792,126.067,-84.677
242.996,126.067,-85.031
246.200,126.067,-86.197
249.405,126.067,-87.177
252.609,126.067,-86.331
255.814,126.067,-88.116
259.018,126.067,-87.978
262.222,126.067,-88.718
265.427,126.067,-90.090
268.631,126.067,-90.435
271.836,126.067,-90.086
275.040,126.067,-90.718
278.245,126.067,-87.712
281.449,126.067,-89.919
284.653,126.067,-88.079
287.858,126.067,-86.897
291.062,126.067,-88.013
294.267,126.067,-90.456
297.471,126.067,-91.427
300.675,126.067,-88.028
303.880,126.067,-88.309
307.084,126.067,-91.042
310.289,126.067,-91.830
313.493,126.067,-91.604
316.698,126.067,-91.161
319.902,126.067,-90.099
323.106,126.067,-90.672
326.311,126.067,-85.345
137.250,128.865,-81.591
140.455,128.865,-80.380
143.659,128.865,-80.518
146.863,128.865,-80.035
150.068,128.865,-80.612
153.272,128.865,-79.634
156.477,128.865,-80.310
159.681,128.865,-79.293
162.886,128.865,-78.789
166.090,128.865,-79.453
169.294,128.865,-80.863
172.499,128.865,-79.531
175.703,128.865,-80.400
178.908,128.865,-80.924
182.112,128.865,-80.751
185.316,128.865,-80.452
188.521,128.865,-79.400
191.725,128.865,-80.100
194.930,128.865,-79.393
198.134,128.865,-80.639
201.339,128.865,-81.135
204.543,128.865,-81.020
207.747,128.865,-80.566
210.952,128.865,-80.121
214.156,128.865,-81.449
217.361,128.865,-82.058
220.565,128.865,-81.749
223.769,128.865,-80.667
226.974,128.865,-81.552
230.178,128.865,-82.629
233.383,128.865,-82.240
236.587,128.865,-84.237
239.792,128.865,-84.228
242.996,128.865,-85.099
246.200,128.865,-86.205
249.405,128.865,-85.641
252.609,128.865,-87.644
255.814,128.865,-87.102
259.018,128.865,-89.053
262.222,128.865,-88.916
265.427,128.865,-90.743
268.631,128.865,-91.045
271.836,128.865,-90.048
275.040,128.865,-91.542
278.245,128.865,-92.819
281.449,128.865,-92.459
284.653,128.865,-92.722
287.858,128.865,-92.649
291.062,128.865,-90.598
294.267,128.865,-89.456
297.471,128.865,-91.922
300.675,128.865,-91.621
303.880,128.865,-91.177
307.084,128.865,-85.739
310.289,128.865,-90.591
313.493,128.865,-89.345
316.698,128.865,-88.669
319.902,128.865,-90.990
323.106,128.865,-84.958
326.311,128.865,-90.930
137.250,131.663,-81.471
140.455,131.663,-80.857
143.659,131.663,-80.349
146.863,131.663,-78.881
150.068,131.663,-79.639
153.272,131.663,-78.951
156.477,131.663,-79.513
159.681,131.663,-80.459
162.886,131.663,-79.423
166.090,131.663,-79.244
169.294,131.663,-80.730
172.499,131.663,-78.849
175.703,131.663,-80.491
178.908,131.663,-79.769
182.112,131.663,-80.051
185.316,131.663,-80.766
188.521,131.663,-79.992
191.725,131.663,-80.458
194.930,131.663,-81.027
198.134,131.663,-80.377
201.339,131.663,-80.298
204.543,131.663,-80.452
207.747,131.663,-80.997
210.952,131.663,-79.574
214.156,131.663,-81.335
217.361,131.663,-81.159
220.565,131.663,-80.963
223.769,131.663,-81.141
226.974,131.663,-82.134
230.178,131.663,-83.279
233.383,131.663,-82.808
236.587,131.663,-82.898
239.792,131.663,-83.282
242.996,131.663,-84.325
246.200,131.663,-85.589
249.405,131.663,-85.948
252.609,131.663,-87.474
255.814,131.663,-87.409
259.018,131.663,-86.901
262.222,131.663,-87.162
265.427,131.663,-88.810
268.631,131.663,-91.172
271.836,131.663,-90.309
275.040,131.663,-92.862
278.245,131.663,-89.793
281.449,131.663,-91.797
284.653,131.663,-92.513
287.858,131.663,-90.831
291.062,131.663,-91.208
294.267,131.663,-91.941
297.471,131.663,-92.026
300.675,131.663,-90.620
303.880,131.663,-90.782
307.084,131.663,-88.985
310.289,131.663,-91.308
313.493,131.663,-83.023
316.698,131.663,-88.806
319.902,131.663,-90.996
323.106,131.663,-82.428
326.311,131.663,-83.719
137.250,134.460,-80.409
140.455,134.460,-79.883
143.659,134.460,-79.626
146.863,134.460,-80.545
150.068,134.460,-80.643
153.272,134.460,-80.536
156.477,134.460,-81.207
159.681,134.460,-79.512
162.886,134.460,-80.364
166.090,134.460,-79.927
169.294,134.460,-80.677
172.499,134.460,-80.867
175.703,134.460,-80.928
178.908,134.460,-80.842
182.112,134.460,-81.217
185.316,134.460,-79.814
188.521,134.460,-79.723
191.725,134.460,-80.616
194.930,134.460,-81.301
198.134,134.460,-81.336
201.339,134.460,-81.690
204.543,134.460,-81.044
207.747,134.460,-81.526
210.952,134.460,-80.834
214.156,134.460,-81.317
217.361,134.460,-81.673
220.565,134.460,-82.185
223.769,134.460,-81.405
226.974,134.460,-81.962
230.178,134.460,-83.706
233.383,134.460,-84.310
236.587,134.460,-84.418
239.792,134.460,-85.417
242.996,134.460,-84.700
246.200,134.460,-83.564
249.405,134.460,-86.457
252.609,134.460,-86.236
255.814,134.460,-86.301
259.018,134.460,-86.827
262.222,134.460,-87.919
265.427,134.460,-88.166
268.631,134.460,-87.983
271.836,134.460,-90.209
275.040,134.460,-87.045
278.245,134.460,-90.295
281.449,134.460,-91.595
284.653,134.460,-93.381
287.858,134.460,-92.511
291.062,134.460,-92.516
294.267,134.460,-92.461
297.471,134.460,-86.593
300.675,134.460,-86.045
303.880,134.460,-82.720
307.084,134.460,-85.454
310.289,134.460,-87.076
313.493,134.460,-87.615
316.698,134.460,-86.647
319.902,134.460,-88.929
323.106,134.460,-86.837
326.311,134.460,-92.186
137.250,137.258,-79.661
140.455,137.258,-81.254
143.659,137.258,-80.951
146.863,137.258,-81.614
150.068,137.258,-81.373
153.272,137.258,-82.001
156.477,137.258,-80.999
159.681,137.258,-81.712
162.886,137.258,-81.422
166.090,137.258,-81.088
169.294,137.258,-80.238
172.499,137.258,-81.209
175.703,137.258,-80.593
178.908,137.258,-79.709
182.112,137.258,-81.362
185.316,137.258,-81.235
188.521,137.258,-80.851
191.725,137.258,-80.179
194.930,137.258,-79.970
198.134,137.258,-81.226
201.339,137.258,-81.912
204.543,137.258,-81.528
207.747,137.258,-82.144
210.952,137.258,-81.280
214.156,137.258,-81.876
217.361,137.258,-81.994
220.565,137.258,-82.717
223.769,137.258,-82.750
226.974,137.258,-83.772
230.178,137.258,-82.644
233.383,137.258,-84.223
236.587,137.258,-82.793
239.792,137.258,-83.655
242.996,137.258,-84.933
246.200,137.258,-84.277
249.405,137.258,-86.412
252.609,137.258,-86.736
255.814,137.258,-87.668
259.018,137.258,-87.625
262.222,137.258,-87.941
265.427,137.258,-89.151
268.631,137.258,-90.903
271.836,137.258,-85.153
275.040,137.258,-85.444
278.245,137.258,-89.492
281.449,137.258,-91.900
284.653,137.258,-84.965
287.858,137.258,-85.979
291.062,137.258,-86.779
294.267,137.258,-85.713
297.471,137.258,-85.028
300.675,137.258,-83.182
303.880,137.258,-90.433
307.084,137.258,-87.910
310.289,137.258,-91.687
313.493,137.258,-91.849
316.698,137.258,-84.480
319.902,137.258,-89.467
323.106,137.258,-92.733
326.311,137.258,-92.098
137.250,140.055,-79.761
140.455,140.055,-80.193
143.659,140.055,-81.021
146.863,140.055,-81.488
150.068,140.055,-80.689
153.272,140.055,-79.886
156.477,140.055,-80.563
159.681,140.055,-80.615
162.886,140.055,-81.681
166.090,140.055,-81.812
169.294,140.055,-81.516
172.499,140.055,-81.237
175.703,140.055,-81.054
178.908,140.055,-81.980
182.112,140.055,-80.596
185.316,140.055,-80.042
188.521,140.055,-81.130
191.725,140.055,-80.338
194.930,140.055,-80.442
198.134,140.055,-80.369
201.339,140.055,-80.688
204.543,140.055,-81.808
207.747,140.055,-81.297
210.952,140.055,-81.035
214.156,140.055,-82.752
217.361,140.055,-82.214
220.565,140.055,-81.972
223.769,140.055,-82.996
226.974,140.055,-82.933
230.178,140.055,-83.907
233.383,140.055,-83.861
236.587,140.055,-84.298
239.792,140.055,-84.511
242.996,140.055,-85.334
246.200,140.055,-85.393
249.405,140.055,-87.640
252.609,140.055,-87.525
255.814,140.055,-89.278
259.018,140.055,-90.635
262.222,140.055,-89.885
265.427,140.055,-89.639
268.631,140.055,-92.628
271.836,140.055,-92.961
275.040,140.055,-93.317
278.245,140.055,-92.755
281.449,140.055,-89.216
284.653,140.055,-92.674
287.858,140.055,-92.224
291.062,140.055,-92.417
294.267,140.055,-92.951
297.471,140.055,-91.637
300.675,140.055,-83.783
303.880,140.055,-82.320
307.084,140.055,-90.299
310.289,140.055,-87.019
313.493,140.055,-85.013
316.698,140.055,-85.600
319.902,140.055,-92.967
323.106,140.055,-93.590
326.311,140.055,-93.573
137.250,142.853,-80.872
140.455,142.853,-79.933
143.659,142.853,-80.301
146.863,142.853,-80.185
150.068,142.853,-81.159
153.272,142.853,-81.787
156.477,142.853,-81.886
159.681,142.853,-81.516
162.886,142.853,-81.834
166.090,142.853,-81.855
169.294,142.853,-80.701
172.499,142.853,-81.171
175.703,142.853,-83.190
178.908,142.853,-80.317
182.112,142.853,-81.852
185.316,142.853,-79.947
188.521,142.853,-81.174
191.725,142.853,-79.887
194.930,142.853,-79.162
198.134,142.853,-81.089
201.339,142.853,-81.779
204.543,142.853,-81.718
207.747,142.853,-79.998
210.952,142.853,-81.889
214.156,142.853,-81.800
217.361,142.853,-83.593
220.565,142.853,-81.805
223.769,142.853,-82.980
226.974,142.853,-84.173
230.178,142.853,-84.442
233.383,142.853,-84.275
236.587,142.853,-84.134
239.792,142.853,-86.309
242.996,142.853,-87.114
246.200,142.853,-87.089
249.405,142.853,-86.377
252.609,142.853,-88.164
255.814,142.853,-89.171
259.018,142.853,-91.139
262.222,142.853,-91.465
265.427,142.853,-91.793
268.631,142.853,-90.101
271.836,142.853,-92.248
275.040,142.853,-91.837
278.245,142.853,-84.679
281.449,142.853,-83.413
284.653,142.853,-83.844
287.858,142.853,-84.685
291.062,142.853,-84.590
294.267,142.853,-82.717
297.471,142.853,-86.229
300.675,142.853,-87.948
303.880,142.853,-86.676
307.084,142.853,-92.546
310.289,142.853,-88.075
313.493,142.853,-89.696
316.698,142.853,-87.812
319.902,142.853,-93.692
323.106,142.853,-94.125
326.311,142.853,-92.658
137.250,145.651,-80.848
140.455,145.651,-80.489
143.659,145.651,-82.151
146.863,145.651,-80.962
150.068,145.651,-81.735
153.272,145.651,-81.746
156.477,145.651,-81.689
159.681,145.651,-81.999
162.886,145.651,-82.683
166.090,145.651,-81.762
169.294,145.651,-82.981
172.499,145.651,-82.843
175.703,145.651,-83.851
178.908,145.651,-81.274
182.112,145.651,-80.886
185.316,145.651,-81.396
188.521,145.651,-80.869
191.725,145.651,-80.700
194.930,145.651,-80.209
198.134,145.651,-82.069
201.339,145.651,-82.370
204.543,145.651,-82.975
207.747,145.651,-82.663
210.952,145.651,-83.303
214.156,145.651,-83.801
217.361,145.651,-82.180
220.565,145.651,-84.587
223.769,145.651,-84.693
226.974,145.651,-84.724
230.178,145.651,-84.031
233.383,145.651,-85.123
236.587,145.651,-84.495
239.792,145.651,-86.633
242.996,145.651,-86.582
246.200,145.651,-88.012
249.405,145.651,-87.387
252.609,145.651,-87.581
255.814,145.651,-89.048
259.018,145.651,-90.037
262.222,145.651,-87.382
265.427,145.651,-90.837
268.631,145.651,-87.519
271.836,145.651,-91.070
275.040,145.651,-88.780
278.245,145.651,-91.362
281.449,145.651,-86.170
284.653,145.651,-87.584
287.858,145.651,-85.156
291.062,145.651,-91.234
294.267,145.651,-92.174
297.471,145.651,-91.032
300.675,145.651,-89.326
303.880,145.651,-92.403
307.084,145.651,-92.800
310.289,145.651,-93.121
313.493,145.651,-91.827
316.698,145.651,-90.507
319.902,145.651,-86.893
323.106,145.651,-81.729
326.311,145.651,-91.096
