PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBm)
7.152,97.893,-94.578
10.404,97.893,-93.294
13.656,97.893,-95.157
16.907,97.893,-92.347
20.159,97.893,-95.148
23.411,97.893,-94.524
26.663,97.893,-95.575
29.914,97.893,-96.614
33.166,97.893,-94.897
36.418,97.893,-95.363
39.669,97.893,-96.253
42.921,97.893,-94.949
46.173,97.893,-94.613
49.425,97.893,-95.906
52.676,97.893,-94.334
55.928,97.893,-95.277
59.180,97.893,-95.223
62.431,97.893,-95.966
65.683,97.893,-94.147
68.935,97.893,-93.340
72.187,97.893,-94.531
75.438,97.893,-92.429
78.690,97.893,-94.412
81.942,97.893,-94.989
85.193,97.893,-93.764
88.445,97.893,-94.009
91.697,97.893,-93.921
94.949,97.893,-93.704
98.200,97.893,-95.565
101.452,97.893,-94.572
104.704,97.893,-94.772
107.956,97.893,-94.150
111.207,97.893,-92.472
114.459,97.893,-93.898
117.711,97.893,-91.117
120.962,97.893,-95.517
124.214,97.893,-94.895
127.466,97.893,-93.732
130.718,97.893,-94.769
133.969,97.893,-95.099
137.221,97.893,-93.832
140.473,97.893,-94.389
143.724,97.893,-93.701
146.976,97.893,-93.450
150.228,97.893,-94.469
153.480,97.893,-95.845
156.731,97.893,-94.642
159.983,97.893,-96.354
-31.868,101.428,-94.569
-28.617,101.428,-94.012
-25.365,101.428,-94.969
-22.113,101.428,-94.497
-18.862,101.428,-92.719
-15.610,101.428,-96.521
-12.358,101.428,-95.063
-9.106,101.428,-95.929
-5.855,101.428,-95.588
-2.603,101.428,-94.392
0.649,101.428,-94.372
3.900,101.428,-94.289
7.152,101.428,-93.822
10.404,101.428,-95.973
13.656,101.428,-94.983
16.907,101.428,-96.860
20.159,101.428,-95.222
23.411,101.428,-95.939
26.663,101.428,-94.692
29.914,101.428,-95.855
33.166,101.428,-95.401
36.418,101.428,-96.325
39.669,101.428,-95.257
42.921,101.428,-95.638
46.173,101.428,-95.556
49.425,101.428,-95.441
52.676,101.428,-94.845
55.928,101.428,-94.731
59.180,101.428,-93.877
62.431,101.428,-95.937
65.683,101.428,-95.141
68.935,101.428,-94.884
72.187,101.428,-94.533
75.438,101.428,-95.169
78.690,101.428,-94.442
81.942,101.428,-95.648
85.193,101.428,-95.058
88.445,101.428,-94.720
91.697,101.428,-93.870
94.949,101.428,-94.413
98.200,101.428,-95.063
101.452,101.428,-94.108
104.704,101.428,-94.902
107.956,101.428,-92.603
111.207,101.428,-95.049
114.459,101.428,-93.695
117.711,101.428,-93.791
120.962,101.428,-94.185
124.214,101.428,-94.473
127.466,101.428,-93.641
130.718,101.428,-92.796
133.969,101.428,-94.777
137.221,101.428,-95.245
140.473,101.428,-94.677
143.724,101.428,-94.119
146.976,101.428,-95.185
150.228,101.428,-93.781
153.480,101.428,-94.549
156.731,101.428,-95.671
159.983,101.428,-93.931
-31.868,104.963,-93.402
-28.617,104.963,-94.784
-25.365,104.963,-94.491
-22.113,104.963,-96.055
-18.862,104.963,-93.141
-15.610,104.963,-95.260
-12.358,104.963,-95.363
-9.106,104.963,-94.970
-5.855,104.963,-95.311
-2.603,104.963,-95.013
0.649,104.963,-96.198
3.900,104.963,-96.389
7.152,104.963,-95.389
10.404,104.963,-95.030
13.656,104.963,-95.176
16.907,104.963,-95.379
20.159,104.963,-96.184
23.411,104.963,-95.001
26.663,104.963,-96.322
29.914,104.963,-95.265
33.166,104.963,-95.447
36.418,104.963,-97.058
39.669,104.963,-96.530
42.921,104.963,-95.563
46.173,104.963,-95.693
49.425,104.963,-95.171
52.676,104.963,-95.044
55.928,104.963,-94.715
59.180,104.963,-93.959
62.431,104.963,-94.954
65.683,104.963,-95.048
68.935,104.963,-93.328
72.187,104.963,-94.524
75.438,104.963,-94.910
78.690,104.963,-95.514
81.942,104.963,-94.347
85.193,104.963,-94.014
88.445,104.963,-93.858
91.697,104.963,-94.900
94.949,104.963,-94.232
98.200,104.963,-94.051
101.452,104.963,-94.336
104.704,104.963,-94.407
107.956,104.963,-94.848
111.207,104.963,-94.657
114.459,104.963,-95.293
117.711,104.963,-94.644
120.962,104.963,-94.241
124.214,104.963,-94.970
127.466,104.963,-93.922
130.718,104.963,-95.904
133.969,104.963,-93.737
137.221,104.963,-93.937
140.473,104.963,-95.369
143.724,104.963,-93.245
146.976,104.963,-92.899
150.228,104.963,-94.188
153.480,104.963,-95.444
156.731,104.963,-95.101
159.983,104.963,-94.003
-31.868,108.497,-94.290
-28.617,108.497,-93.366
-25.365,108.497,-95.045
-22.113,108.497,-94.691
-18.862,108.497,-94.352
-15.610,108.497,-93.444
-12.358,108.497,-95.834
-9.106,108.497,-93.220
-5.855,108.497,-94.771
-2.603,108.497,-95.050
0.649,108.497,-95.543
3.900,108.497,-96.733
7.152,108.497,-95.255
10.404,108.497,-96.458
13.656,108.497,-96.131
16.907,108.497,-95.214
20.159,108.497,-95.277
23.411,108.497,-94.347
26.663,108.497,-94.614
29.914,108.497,-96.006
33.166,108.497,-94.584
36.418,108.497,-95.247
39.669,108.497,-94.107
42.921,108.497,-95.754
46.173,108.497,-94.146
49.425,108.497,-96.706
52.676,108.497,-96.530
55.928,108.497,-93.069
59.180,108.497,-95.308
62.431,108.497,-96.008
65.683,108.497,-94.809
68.935,108.497,-96.007
72.187,108.497,-94.465
75.438,108.497,-94.726
78.690,108.497,-95.583
81.942,108.497,-95.752
85.193,108.497,-96.327
88.445,108.497,-94.852
91.697,108.497,-96.247
94.949,108.497,-95.574
98.200,108.497,-96.533
101.452,108.497,-93.789
104.704,108.497,-94.582
107.956,108.497,-94.555
111.207,108.497,-95.899
114.459,108.497,-94.597
117.711,108.497,-95.401
120.962,108.497,-94.032
124.214,108.497,-94.703
127.466,108.497,-94.530
130.718,108.497,-95.535
133.969,108.497,-93.351
137.221,108.497,-93.949
140.473,108.497,-94.630
143.724,108.497,-95.298
146.976,108.497,-95.655
150.228,108.497,-93.535
153.480,108.497,-92.806
156.731,108.497,-95.149
159.983,108.497,-95.469
-31.868,112.032,-92.015
-28.617,112.032,-94.109
-25.365,112.032,-94.339
-22.113,112.032,-96.490
-18.862,112.032,-95.395
-15.610,112.032,-92.989
-12.358,112.032,-95.203
-9.106,112.032,-95.489
-5.855,112.032,-94.961
-2.603,112.032,-94.425
0.649,112.032,-94.604
3.900,112.032,-95.118
7.152,112.032,-95.585
10.404,112.032,-94.002
13.656,112.032,-96.154
16.907,112.032,-94.984
20.159,112.032,-94.502
23.411,112.032,-95.561
26.663,112.032,-95.182
29.914,112.032,-95.192
33.166,112.032,-94.948
36.418,112.032,-96.571
39.669,112.032,-96.402
42.921,112.032,-95.925
46.173,112.032,-93.335
49.425,112.032,-93.017
52.676,112.032,-94.976
55.928,112.032,-94.589
59.180,112.032,-95.696
62.431,112.032,-95.969
65.683,112.032,-94.994
68.935,112.032,-95.873
72.187,112.032,-94.687
75.438,112.032,-94.655
78.690,112.032,-93.217
81.942,112.032,-95.366
85.193,112.032,-94.552
88.445,112.032,-94.535
91.697,112.032,-95.758
94.949,112.032,-94.134
98.200,112.032,-93.456
101.452,112.032,-94.469
104.704,112.032,-95.086
107.956,112.032,-94.328
111.207,112.032,-94.919
114.459,112.032,-94.605
117.711,112.032,-93.819
120.962,112.032,-93.859
124.214,112.032,-93.626
127.466,112.032,-93.892
130.718,112.032,-95.377
133.969,112.032,-94.108
137.221,112.032,-94.198
140.473,112.032,-94.783
143.724,112.032,-93.447
146.976,112.032,-94.225
150.228,112.032,-95.750
153.480,112.032,-95.890
156.731,112.032,-96.171
159.983,112.032,-95.673
-31.868,115.566,-92.705
-28.617,115.566,-93.484
-25.365,115.566,-94.730
-22.113,115.566,-94.728
-18.862,115.566,-93.258
-15.610,115.566,-94.252
-12.358,115.566,-93.472
-9.106,115.566,-95.968
-5.855,115.566,-95.984
-2.603,115.566,-95.659
0.649,115.566,-95.035
3.900,115.566,-95.388
7.152,115.566,-96.352
10.404,115.566,-96.319
13.656,115.566,-95.562
16.907,115.566,-96.048
20.159,115.566,-95.171
23.411,115.566,-96.490
26.663,115.566,-95.260
29.914,115.566,-95.205
33.166,115.566,-94.356
36.418,115.566,-96.545
39.669,115.566,-95.761
42.921,115.566,-96.154
46.173,115.566,-94.181
49.425,115.566,-95.663
52.676,115.566,-95.704
55.928,115.566,-95.374
59.180,115.566,-94.687
62.431,115.566,-93.502
65.683,115.566,-94.132
68.935,115.566,-94.496
72.187,115.566,-94.215
75.438,115.566,-94.180
78.690,115.566,-95.203
81.942,115.566,-94.536
85.193,115.566,-94.024
88.445,115.566,-94.191
91.697,115.566,-94.454
94.949,115.566,-94.610
98.200,115.566,-95.034
101.452,115.566,-94.980
104.704,115.566,-93.715
107.956,115.566,-94.245
111.207,115.566,-93.731
114.459,115.566,-93.961
117.711,115.566,-93.679
120.962,115.566,-94.664
124.214,115.566,-92.599
127.466,115.566,-94.545
130.718,115.566,-95.542
133.969,115.566,-93.533
137.221,115.566,-94.956
140.473,115.566,-94.586
143.724,115.566,-94.985
146.976,115.566,-95.418
150.228,115.566,-94.354
153.480,115.566,-94.338
156.731,115.566,-94.924
159.983,115.566,-94.761
-31.868,119.101,-93.010
-28.617,119.101,-94.115
-25.365,119.101,-94.261
-22.113,119.101,-93.651
-18.862,119.101,-94.596
-15.610,119.101,-95.726
-12.358,119.101,-95.003
-9.106,119.101,-95.710
-5.855,119.101,-94.945
-2.603,119.101,-96.362
0.649,119.101,-96.963
3.900,119.101,-96.059
7.152,119.101,-95.655
10.404,119.101,-95.382
13.656,119.101,-95.104
16.907,119.101,-95.613
20.159,119.101,-94.920
23.411,119.101,-96.777
26.663,119.101,-95.978
29.914,119.101,-94.433
33.166,119.101,-95.437
36.418,119.101,-95.677
39.669,119.101,-96.400
42.921,119.101,-95.521
46.173,119.101,-93.897
49.425,119.101,-95.324
52.676,119.101,-94.712
55.928,119.101,-95.253
59.180,119.101,-95.910
62.431,119.101,-95.149
65.683,119.101,-93.745
68.935,119.101,-94.646
72.187,119.101,-95.603
75.438,119.101,-93.943
78.690,119.101,-95.750
81.942,119.101,-94.939
85.193,119.101,-94.075
88.445,119.101,-94.565
91.697,119.101,-94.377
94.949,119.101,-94.235
98.200,119.101,-94.940
101.452,119.101,-95.639
104.704,119.101,-93.734
107.956,119.101,-94.464
111.207,119.101,-95.023
114.459,119.101,-93.364
117.711,119.101,-93.756
120.962,119.101,-94.921
124.214,119.101,-94.463
127.466,119.101,-94.103
130.718,119.101,-94.503
133.969,119.101,-92.894
137.221,119.101,-94.405
140.473,119.101,-95.490
143.724,119.101,-93.464
146.976,119.101,-94.012
150.228,119.101,-95.441
153.480,119.101,-91.987
156.731,119.101,-95.750
159.983,119.101,-94.753
-31.868,122.636,-90.286
-28.617,122.636,-93.566
-25.365,122.636,-93.396
-22.113,122.636,-94.005
-18.862,122.636,-95.454
-15.610,122.636,-93.306
-12.358,122.636,-94.397
-9.106,122.636,-94.848
-5.855,122.636,-93.931
-2.603,122.636,-95.567
0.649,122.636,-95.012
3.900,122.636,-94.648
7.152,122.636,-95.126
10.404,122.636,-95.792
13.656,122.636,-93.627
16.907,122.636,-95.585
20.159,122.636,-96.203
23.411,122.636,-95.653
26.663,122.636,-96.318
29.914,122.636,-96.599
33.166,122.636,-92.570
36.418,122.636,-95.687
39.669,122.636,-94.508
42.921,122.636,-95.088
46.173,122.636,-93.215
49.425,122.636,-94.906
52.676,122.636,-95.729
55.928,122.636,-96.516
59.180,122.636,-92.004
62.431,122.636,-96.621
65.683,122.636,-95.356
68.935,122.636,-95.903
72.187,122.636,-94.941
75.438,122.636,-95.950
78.690,122.636,-94.640
81.942,122.636,-93.992
85.193,122.636,-93.740
88.445,122.636,-95.336
91.697,122.636,-94.733
94.949,122.636,-94.450
98.200,122.636,-92.986
101.452,122.636,-94.938
104.704,122.636,-94.600
107.956,122.636,-92.875
111.207,122.636,-93.709
114.459,122.636,-94.524
117.711,122.636,-93.915
120.962,122.636,-94.589
124.214,122.636,-94.698
127.466,122.636,-93.152
130.718,122.636,-95.923
133.969,122.636,-94.099
137.221,122.636,-95.287
140.473,122.636,-95.472
143.724,122.636,-95.298
146.976,122.636,-94.316
150.228,122.636,-95.375
153.480,122.636,-95.464
156.731,122.636,-95.266
159.983,122.636,-95.598
-31.868,126.170,-93.436
-28.617,126.170,-92.544
-25.365,126.170,-94.194
-22.113,126.170,-93.717
-18.862,126.170,-93.122
-15.610,126.170,-94.537
-12.358,126.170,-93.952
-9.106,126.170,-92.629
-5.855,126.170,-96.882
-2.603,126.170,-93.784
0.649,126.170,-94.826
3.900,126.170,-95.378
7.152,126.170,-96.205
10.404,126.170,-96.600
13.656,126.170,-96.283
16.907,126.170,-95.745
20.159,126.170,-93.444
23.411,126.170,-94.851
26.663,126.170,-95.748
29.914,126.170,-96.196
33.166,126.170,-94.745
36.418,126.170,-95.158
39.669,126.170,-96.528
42.921,126.170,-94.932
46.173,126.170,-96.687
49.425,126.170,-95.680
52.676,126.170,-93.710
55.928,126.170,-95.485
59.180,126.170,-95.000
62.431,126.170,-93.956
65.683,126.170,-94.874
68.935,126.170,-94.242
72.187,126.170,-93.626
75.438,126.170,-93.918
78.690,126.170,-93.854
81.942,126.170,-94.715
85.193,126.170,-94.757
88.445,126.170,-93.913
91.697,126.170,-94.399
94.949,126.170,-94.306
98.200,126.170,-95.129
101.452,126.170,-92.957
104.704,126.170,-93.008
107.956,126.170,-95.107
111.207,126.170,-93.729
114.459,126.170,-94.436
117.711,126.170,-93.996
120.962,126.170,-94.532
124.214,126.170,-93.220
127.466,126.170,-92.957
130.718,126.170,-93.664
133.969,126.170,-94.423
137.221,126.170,-93.363
140.473,126.170,-95.345
143.724,126.170,-95.558
146.976,126.170,-95.461
150.228,126.170,-95.352
153.480,126.170,-92.386
156.731,126.170,-94.044
159.983,126.170,-94.075
-31.868,129.705,-93.912
-28.617,129.705,-90.936
-25.365,129.705,-93.155
-22.113,129.705,-93.642
-18.862,129.705,-94.124
-15.610,129.705,-94.542
-12.358,129.705,-95.439
-9.106,129.705,-94.438
-5.855,129.705,-93.461
-2.603,129.705,-95.695
0.649,129.705,-95.395
3.900,129.705,-95.752
7.152,129.705,-94.213
10.404,129.705,-95.290
13.656,129.705,-95.681
16.907,129.705,-95.080
20.159,129.705,-95.705
23.411,129.705,-94.770
26.663,129.705,-95.565
29.914,129.705,-93.500
33.166,129.705,-95.907
36.418,129.705,-95.684
39.669,129.705,-96.056
42.921,129.705,-95.194
46.173,129.705,-95.549
49.425,129.705,-94.480
52.676,129.705,-95.722
55.928,129.705,-95.542
59.180,129.705,-93.752
62.431,129.705,-94.097
65.683,129.705,-96.190
68.935,129.705,-92.940
72.187,129.705,-95.517
75.438,129.705,-95.732
78.690,129.705,-94.649
81.942,129.705,-93.982
85.193,129.705,-93.441
88.445,129.705,-93.742
91.697,129.705,-95.414
94.949,129.705,-94.186
98.200,129.705,-95.126
101.452,129.705,-94.679
104.704,129.705,-95.121
107.956,129.705,-93.662
111.207,129.705,-93.720
114.459,129.705,-94.667
117.711,129.705,-94.195
120.962,129.705,-95.215
124.214,129.705,-93.811
127.466,129.705,-94.787
130.718,129.705,-95.555
133.969,129.705,-95.115
137.221,129.705,-95.232
140.473,129.705,-94.086
143.724,129.705,-94.414
146.976,129.705,-92.800
150.228,129.705,-95.436
153.480,129.705,-93.418
156.731,129.705,-92.372
159.983,129.705,-94.536
-31.868,133.240,-93.831
-28.617,133.240,-93.800
-25.365,133.240,-92.089
-22.113,133.240,-91.567
-18.862,133.240,-93.098
-15.610,133.240,-93.601
-12.358,133.240,-94.595
-9.106,133.240,-94.025
-5.855,133.240,-94.541
-2.603,133.240,-94.132
0.649,133.240,-93.206
3.900,133.240,-95.426
7.152,133.240,-95.607
10.404,133.240,-94.834
13.656,133.240,-94.677
16.907,133.240,-94.700
20.159,133.240,-96.014
23.411,133.240,-93.329
26.663,133.240,-94.738
29.914,133.240,-96.438
33.166,133.240,-94.946
36.418,133.240,-95.805
39.669,133.240,-95.080
42.921,133.240,-95.573
46.173,133.240,-95.132
49.425,133.240,-96.363
52.676,133.240,-94.658
55.928,133.240,-94.998
59.180,133.240,-95.261
62.431,133.240,-93.321
65.683,133.240,-94.253
68.935,133.240,-94.923
72.187,133.240,-94.986
75.438,133.240,-95.498
78.690,133.240,-93.569
81.942,133.240,-94.476
85.193,133.240,-95.811
88.445,133.240,-95.114
91.697,133.240,-96.105
94.949,133.240,-95.294
98.200,133.240,-94.198
101.452,133.240,-95.623
104.704,133.240,-95.978
107.956,133.240,-94.600
111.207,133.240,-94.728
114.459,133.240,-95.082
117.711,133.240,-94.863
120.962,133.240,-95.095
124.214,133.240,-95.461
127.466,133.240,-94.669
130.718,133.240,-93.897
133.969,133.240,-95.807
137.221,133.240,-94.143
140.473,133.240,-94.056
143.724,133.240,-92.481
146.976,133.240,-94.911
150.228,133.240,-95.129
153.480,133.240,-95.203
156.731,133.240,-95.257
159.983,133.240,-94.197
-31.868,136.774,-94.367
-28.617,136.774,-91.865
-25.365,136.774,-93.022
-22.113,136.774,-93.385
-18.862,136.774,-91.792
-15.610,136.774,-93.610
-12.358,136.774,-92.809
-9.106,136.774,-94.955
-5.855,136.774,-94.555
-2.603,136.774,-93.307
0.649,136.774,-95.978
3.900,136.774,-94.129
7.152,136.774,-94.572
10.404,136.774,-94.884
13.656,136.774,-95.005
16.907,136.774,-94.618
20.159,136.774,-95.682
23.411,136.774,-95.071
26.663,136.774,-96.072
29.914,136.774,-95.635
33.166,136.774,-93.694
36.418,136.774,-94.819
39.669,136.774,-95.350
42.921,136.774,-94.743
46.173,136.774,-95.972
49.425,136.774,-95.272
52.676,136.774,-95.484
55.928,136.774,-96.157
59.180,136.774,-95.046
62.431,136.774,-94.382
65.683,136.774,-93.596
68.935,136.774,-93.641
72.187,136.774,-94.908
75.438,136.774,-94.448
78.690,136.774,-95.181
81.942,136.774,-92.930
85.193,136.774,-93.653
88.445,136.774,-95.775
91.697,136.774,-95.007
94.949,136.774,-94.130
98.200,136.774,-94.907
101.452,136.774,-94.613
104.704,136.774,-94.367
107.956,136.774,-93.921
111.207,136.774,-93.730
114.459,136.774,-95.297
117.711,136.774,-95.136
120.962,136.774,-95.325
124.214,136.774,-95.499
127.466,136.774,-94.306
130.718,136.774,-94.951
133.969,136.774,-95.291
137.221,136.774,-93.707
140.473,136.774,-94.681
143.724,136.774,-95.457
146.976,136.774,-94.331
150.228,136.774,-95.233
153.480,136.774,-94.222
156.731,136.774,-94.698
159.983,136.774,-94.031
-31.868,140.309,-91.492
-28.617,140.309,-91.057
-25.365,140.309,-91.958
-22.113,140.309,-92.873
-18.862,140.309,-92.433
-15.610,140.309,-93.023
-12.358,140.309,-94.197
-9.106,140.309,-91.469
-5.855,140.309,-95.179
-2.603,140.309,-95.577
0.649,140.309,-93.559
3.900,140.309,-94.352
7.152,140.309,-93.432
10.404,140.309,-93.670
13.656,140.309,-92.929
16.907,140.309,-94.796
20.159,140.309,-94.566
23.411,140.309,-95.165
26.663,140.309,-95.490
29.914,140.309,-95.041
33.166,140.309,-95.569
36.418,140.309,-94.517
39.669,140.309,-96.093
42.921,140.309,-94.754
46.173,140.309,-92.687
49.425,140.309,-94.544
52.676,140.309,-94.103
55.928,140.309,-94.381
59.180,140.309,-93.275
62.431,140.309,-94.113
65.683,140.309,-94.861
68.935,140.309,-94.110
72.187,140.309,-93.491
75.438,140.309,-93.926
78.690,140.309,-93.922
81.942,140.309,-93.937
85.193,140.309,-93.307
88.445,140.309,-94.900
91.697,140.309,-94.677
94.949,140.309,-95.125
98.200,140.309,-94.085
101.452,140.309,-94.059
104.704,140.309,-94.386
107.956,140.309,-94.744
111.207,140.309,-95.005
114.459,140.309,-94.019
117.711,140.309,-96.269
120.962,140.309,-96.296
124.214,140.309,-94.640
127.466,140.309,-94.829
130.718,140.309,-95.636
133.969,140.309,-93.419
137.221,140.309,-94.695
140.473,140.309,-95.283
143.724,140.309,-94.077
146.976,140.309,-94.231
150.228,140.309,-95.753
153.480,140.309,-95.481
156.731,140.309,-94.754
159.983,140.309,-94.076
