PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBm)
272.817,145.177,-87.188
275.932,145.177,-86.783
279.048,145.177,-86.343
282.164,145.177,-91.454
285.279,145.177,-92.510
288.395,145.177,-91.958
291.510,145.177,-90.289
294.626,145.177,-88.166
297.741,145.177,-86.816
300.857,145.177,-93.527
303.972,145.177,-83.528
307.088,145.177,-84.511
310.203,145.177,-90.884
313.319,145.177,-87.505
316.435,145.177,-85.620
132.617,148.739,-90.460
135.733,148.739,-90.277
138.848,148.739,-90.194
141.964,148.739,-85.666
145.080,148.739,-89.286
148.195,148.739,-89.287
151.311,148.739,-88.638
154.426,148.739,-88.670
157.542,148.739,-88.111
160.657,148.739,-88.139
163.773,148.739,-87.219
166.888,148.739,-87.930
170.004,148.739,-87.474
173.119,148.739,-86.853
176.235,148.739,-86.184
179.351,148.739,-86.201
182.466,148.739,-86.412
185.582,148.739,-86.410
188.697,148.739,-86.833
191.813,148.739,-86.946
194.928,148.739,-86.116
198.044,148.739,-86.846
201.159,148.739,-86.015
204.275,148.739,-86.402
207.390,148.739,-87.195
210.506,148.739,-87.035
213.622,148.739,-88.032
216.737,148.739,-87.634
219.853,148.739,-87.846
222.968,148.739,-88.178
226.084,148.739,-88.288
229.199,148.739,-86.830
232.315,148.739,-87.447
235.430,148.739,-87.007
238.546,148.739,-89.025
241.661,148.739,-89.302
244.777,148.739,-87.560
247.893,148.739,-90.822
251.008,148.739,-89.798
254.124,148.739,-91.157
257.239,148.739,-91.522
260.355,148.739,-91.211
263.470,148.739,-91.417
266.586,148.739,-90.497
269.701,148.739,-86.816
272.817,148.739,-84.580
275.932,148.739,-92.119
279.048,148.739,-90.710
282.164,148.739,-87.474
285.279,148.739,-92.118
288.395,148.739,-91.654
291.510,148.739,-88.971
294.626,148.739,-85.943
297.741,148.739,-85.033
300.857,148.739,-91.935
303.972,148.739,-92.343
307.088,148.739,-86.503
310.203,148.739,-85.449
313.319,148.739,-85.526
316.435,148.739,-84.906
132.617,152.302,-88.502
135.733,152.302,-89.686
138.848,152.302,-88.382
141.964,152.302,-88.431
145.080,152.302,-89.584
148.195,152.302,-88.358
151.311,152.302,-88.841
154.426,152.302,-88.018
157.542,152.302,-88.176
160.657,152.302,-87.845
163.773,152.302,-87.190
166.888,152.302,-86.631
170.004,152.302,-86.998
173.119,152.302,-85.795
176.235,152.302,-87.069
179.351,152.302,-86.162
182.466,152.302,-86.876
185.582,152.302,-86.295
188.697,152.302,-86.361
191.813,152.302,-85.600
194.928,152.302,-85.865
198.044,152.302,-86.028
201.159,152.302,-85.421
204.275,152.302,-86.658
207.390,152.302,-85.811
210.506,152.302,-86.444
213.622,152.302,-86.800
216.737,152.302,-87.972
219.853,152.302,-87.216
222.968,152.302,-87.914
226.084,152.302,-87.219
229.199,152.302,-87.425
232.315,152.302,-88.217
235.430,152.302,-87.796
238.546,152.302,-90.085
241.661,152.302,-87.997
244.777,152.302,-89.628
247.893,152.302,-90.148
251.008,152.302,-90.089
254.124,152.302,-90.399
257.239,152.302,-90.724
260.355,152.302,-91.352
263.470,152.302,-89.919
266.586,152.302,-91.893
269.701,152.302,-87.754
272.817,152.302,-91.085
275.932,152.302,-92.444
279.048,152.302,-91.397
282.164,152.302,-89.546
285.279,152.302,-88.592
288.395,152.302,-91.789
291.510,152.302,-92.473
294.626,152.302,-92.090
297.741,152.302,-90.318
300.857,152.302,-92.717
303.972,152.302,-87.676
307.088,152.302,-90.337
310.203,152.302,-86.561
313.319,152.302,-86.608
316.435,152.302,-92.116
132.617,155.864,-87.497
135.733,155.864,-89.351
138.848,155.864,-88.510
141.964,155.864,-88.075
145.080,155.864,-87.828
148.195,155.864,-87.999
151.311,155.864,-86.685
154.426,155.864,-87.298
157.542,155.864,-86.249
160.657,155.864,-87.007
163.773,155.864,-85.109
166.888,155.864,-85.871
170.004,155.864,-85.869
173.119,155.864,-86.115
176.235,155.864,-85.854
179.351,155.864,-86.225
182.466,155.864,-84.826
185.582,155.864,-85.395
188.697,155.864,-86.568
191.813,155.864,-85.672
194.928,155.864,-84.494
198.044,155.864,-86.219
201.159,155.864,-84.780
204.275,155.864,-85.478
207.390,155.864,-85.753
210.506,155.864,-85.919
213.622,155.864,-85.312
216.737,155.864,-87.185
219.853,155.864,-87.177
222.968,155.864,-87.162
226.084,155.864,-87.410
229.199,155.864,-88.070
232.315,155.864,-87.881
235.430,155.864,-87.442
238.546,155.864,-88.455
241.661,155.864,-89.484
244.777,155.864,-87.241
247.893,155.864,-90.106
251.008,155.864,-89.273
254.124,155.864,-91.081
257.239,155.864,-90.854
260.355,155.864,-91.497
263.470,155.864,-91.412
266.586,155.864,-85.739
269.701,155.864,-87.367
272.817,155.864,-91.362
275.932,155.864,-86.957
279.048,155.864,-92.440
282.164,155.864,-92.085
285.279,155.864,-92.606
288.395,155.864,-90.152
291.510,155.864,-91.770
294.626,155.864,-92.426
297.741,155.864,-84.388
300.857,155.864,-91.789
303.972,155.864,-89.763
307.088,155.864,-91.414
310.203,155.864,-91.105
313.319,155.864,-90.958
316.435,155.864,-87.518
132.617,159.426,-89.127
135.733,159.426,-88.477
138.848,159.426,-88.527
141.964,159.426,-87.680
145.080,159.426,-88.498
148.195,159.426,-88.423
151.311,159.426,-85.734
154.426,159.426,-86.747
157.542,159.426,-86.598
160.657,159.426,-87.260
163.773,159.426,-84.854
166.888,159.426,-85.348
170.004,159.426,-84.092
173.119,159.426,-83.010
176.235,159.426,-85.682
179.351,159.426,-84.707
182.466,159.426,-85.781
185.582,159.426,-85.066
188.697,159.426,-85.167
191.813,159.426,-84.882
194.928,159.426,-86.187
198.044,159.426,-85.448
201.159,159.426,-85.784
204.275,159.426,-85.360
207.390,159.426,-85.953
210.506,159.426,-85.447
213.622,159.426,-86.554
216.737,159.426,-87.111
219.853,159.426,-86.312
222.968,159.426,-87.080
226.084,159.426,-87.585
229.199,159.426,-87.792
232.315,159.426,-85.137
235.430,159.426,-88.047
238.546,159.426,-89.284
241.661,159.426,-89.395
244.777,159.426,-90.077
247.893,159.426,-89.825
251.008,159.426,-89.105
254.124,159.426,-84.990
257.239,159.426,-87.340
260.355,159.426,-91.463
263.470,159.426,-91.328
266.586,159.426,-92.016
269.701,159.426,-87.369
272.817,159.426,-92.180
275.932,159.426,-89.810
279.048,159.426,-91.681
282.164,159.426,-92.255
285.279,159.426,-92.086
288.395,159.426,-88.747
291.510,159.426,-91.313
294.626,159.426,-89.866
297.741,159.426,-92.242
300.857,159.426,-93.603
303.972,159.426,-84.485
307.088,159.426,-86.250
310.203,159.426,-86.787
313.319,159.426,-89.462
316.435,159.426,-91.222
